"Compose";"Pretraitement_Gagnant";"Nombre_VL";"Rc";"R2cv";"RMSEC";"RMSECV";"R2p_Externe";"RMSEP_Externe";"RPD_Externe"
"C18.0";"rbind(list('adj',''),list('red',c(950,750,1)),list('snv',''),list('sder',c(2,3,15)))";5;0,3781;0,1583;0,5899;0,6862;0,0195;0,4882;1,0272
