Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
4;M38;79.54029523029855;80.338929444573;-0.7986342142744434
7;M303;78.20363579212815;81.80611870166503;-3.6024829095368744
8;M204;76.77129767434728;82.42926740814501;-5.657969733797728
9;M220;83.30273530525614;85.47280289109113;-2.1700675858349996
14;M100;82.21395086719755;79.92039976738148;2.293551099816071
18;M255;83.22607314247334;83.62061863195622;-0.39454548948287993
20;M154;81.92456587696299;84.24481915935142;-2.3202532823884354
25;M145;77.66225455617275;75.66753842479976;1.9947161313729964
26;M271;80.0228111092259;80.6496478993912;-0.6268367901652994
28;M2;73.87335375698018;71.9049664945071;1.9683872624730867
35;M263;80.69870822544912;84.86531238270882;-4.166604157259698
39;M268;84.7596867181395;84.32503226475386;0.43465445338564734
44;M114;76.28058698896305;76.78260621647274;-0.5020192275096917
50;M166;85.85481236959845;84.58642098762964;1.2683913819688115
57;M35;76.16221160782477;79.5037198647946;-3.3415082569698313
69;M79;74.67340361636025;76.5081294872394;-1.8347258708791543
81;M266;73.32145780328112;79.5937466811197;-6.272288877838577
86;M262;81.95107498242957;85.76501584630651;-3.8139408638769368
89;M200;79.31347470239795;84.423437487886;-5.109962785488051
92;M81;87.8111696864499;81.96932064803067;5.841849038419227
97;M159;83.84311296120276;82.16820617566037;1.6749067855423903
105;M300;81.30849838714288;81.59752525559503;-0.2890268684521544
111;M228;86.14508081228784;83.34928529924244;2.7957955130454053
