Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
6;216;193.94399604881968;301.7529870134555;-107.8089909646358;107.8089909646358
13;28;342.21274137295285;337.2148354239553;4.997905948997527;4.997905948997527
18;56;274.5824756180233;293.9099422914999;-19.32746667347658;19.32746667347658
30;19;448.17032447383843;321.0941389036021;127.07618557023636;127.07618557023636
34;114;266.41836180902914;315.5231495749989;-49.104787765969775;49.104787765969775
35;196;252.37471453321348;284.27701620650197;-31.90230167328849;31.90230167328849
49;202;261.78286598769756;293.61439633562935;-31.83153034793179;31.83153034793179
59;104;343.9995840932831;314.41347965692887;29.58610443635422;29.58610443635422
62;184;271.6726592050524;305.6978840192152;-34.02522481416281;34.02522481416281
63;178;344.8060041436802;294.51347945107386;50.29252469260632;50.29252469260632
70;27;245.27541630566046;322.83723510210194;-77.56181879644149;77.56181879644149
71;45;118.3092828881284;305.03422043475564;-186.72493754662725;186.72493754662725
73;66;281.83892804327587;310.6177058108553;-28.778777767579413;28.778777767579413
82;101;289.9919108076506;231.27213480407048;58.71977600358011;58.71977600358011
91;37;377.94336286657045;323.8899529612683;54.053409905302146;54.053409905302146
95;80;326.16654157880157;242.8235468678838;83.34299471091776;83.34299471091776
100;213;208.49597508810461;181.24654885052067;27.249426237583947;27.249426237583947
108;61;271.05427711162605;266.6360113226178;4.418265789008274;4.418265789008274
110;96;631.4514951944067;307.44273926471;324.0087559296967;324.0087559296967
116;59;241.1427704690983;332.02815229827326;-90.88538182917495;90.88538182917495
117;35;436.82991674359766;386.7116995827598;50.118217160837844;50.118217160837844
118;81;199.69990535126428;244.131402662171;-44.431497310906735;44.431497310906735
120;92;293.99613805773066;334.0809407364995;-40.084802678768824;40.084802678768824
123;57;433.01198639400764;299.322000299592;133.68998609441564;133.68998609441564
126;46;327.9135720855405;295.77755168974744;32.13602039579308;32.13602039579308
129;117;238.89321283626055;334.8260862755209;-95.93287343926033;95.93287343926033
