Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
4;89;840.6590701021356;1077.5492;-236.89012423380188;236.89012423380188
6;99;797.7613057895434;847.8951;-50.13377477686288;50.13377477686288
8;45;1049.7561464724672;1028.7091;21.047040027154708;21.047040027154708
9;72;807.1975236709881;735.24896;71.94856126864431;71.94856126864431
14;98;492.5691798443286;624.44653;-131.87735335879643;131.87735335879643
18;23;2692.7094351834335;2019.9348;672.7746207303085;672.7746207303085
29;41;1342.841345352173;1542.3878;-199.5464720306395;199.5464720306395
35;114;1620.2703507645992;2050.9944;-430.72403400102576;430.72403400102576
36;71;1093.7242958652434;1087.2937;6.430594693368448;6.430594693368448
39;116;616.3825393337695;741.7484;-125.365873752168;125.365873752168
40;1;964.2460664372423;887.36835;76.8777192692736;76.8777192692736
44;47;1678.433673591293;1521.4446;156.98909351316797;156.98909351316797
50;24;782.6948596447914;684.2053;98.48953737916645;98.48953737916645
54;42;2078.624784747163;1797.2383;281.3865034971632;281.3865034971632
63;36;2497.5594950895706;2006.7566;490.80290329269565;490.80290329269565
71;56;1201.2823578881762;1009.28394;191.9984223413012;191.9984223413012
73;175;1166.0458032913996;966.696;199.34981940468083;199.34981940468083
77;38;1279.8332687916409;1132.4015;147.43177953382838;147.43177953382838
78;84;1311.2532600991865;1268.2216;43.03170248199899;43.03170248199899
79;81;797.6242374703658;855.52924;-57.904998369477994;57.904998369477994
81;49;866.4816634121381;1246.4868;-380.0051529941119;380.0051529941119
90;206;515.1524226703203;516.26154;-1.109112974210916;1.109112974210916
95;14;1794.5208759976986;1883.2349;-88.71398728355143;88.71398728355143
97;198;801.3568192091498;826.1386;-24.781791630693988;24.781791630693988
109;61;639.491799897716;782.2158;-142.72402041478404;142.72402041478404
115;186;2370.1927869006104;1871.0597;499.1330945177979;499.1330945177979
130;75;647.6237186832004;504.65955;142.96417278476292;142.96417278476292
