Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
1;M70;108.07818752369663;112.55288036874515;-4.474692845048523;4.474692845048523
2;M178;57.37855506141012;109.84132313940992;-52.462768077999804;52.462768077999804
6;M291;3.823433875444912;14.943421706704584;-11.119987831259671;11.119987831259671
18;M263;44.89017634806388;31.66622598612244;13.22395036194144;13.22395036194144
19;M253;20.839224452443542;18.001870534217844;2.8373539182256984;2.8373539182256984
22;M100;71.62144917491302;64.32166806461439;7.299781110298639;7.299781110298639
23;M8;103.47875391950487;102.48818792784975;0.9905659916551173;0.9905659916551173
30;M198;10.786747153135558;13.660622291966618;-2.8738751388310604;2.8738751388310604
32;M162;3.0046583342724413;14.649790287767871;-11.64513195349543;11.64513195349543
38;M228;27.855065130913708;26.676881289433375;1.1781838414803332;1.1781838414803332
39;M147;1.4469235421485391;30.91384560777525;-29.46692206562671;29.46692206562671
40;M282;25.72257420296444;22.38537034167585;3.337203861288593;3.337203861288593
41;M241;84.0376475744604;101.57435275050682;-17.536705176046425;17.536705176046425
46;M173;9.57144022852597;16.478230729362746;-6.906790500836776;6.906790500836776
57;M273;6.094478191714486;45.43633572743619;-39.3418575357217;39.3418575357217
58;M306;2.5136112524784737;11.211093867253066;-8.697482614774593;8.697482614774593
61;M164;35.04889879497501;26.180832353156333;8.868066441818677;8.868066441818677
67;M278;15.752812100751546;23.389945557045053;-7.6371334562935065;7.6371334562935065
82;M283;7.25608946726697;23.224572166826157;-15.968482699559186;15.968482699559186
85;M154;41.69597434512202;37.795378035287015;3.9005963098350023;3.9005963098350023
88;M264;5.318728454651201;41.04102218436872;-35.72229372971752;35.72229372971752
99;M290;40.48554647590126;21.80865983067068;18.676886645230578;18.676886645230578
107;M224;23.48999148833081;11.719807480224437;11.770184008106371;11.770184008106371
