"Compose";"Pretraitement_Gagnant";"Nombre_VL";"Rc";"R2cv";"RMSEC";"RMSECV";"R2p_Externe";"RMSEP_Externe";"RPD_Externe"
"X9.cis.beta.carotene";"rbind(list('adj',''),list('snv',''),list('sder',c(2,3,15)))";5;0,7811;0,7012;29,1973;34,111;0,6025;32,6436;1,6132
