Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
5;M104;148.91600056171035;190.57959525709222;-41.663594695381875;41.663594695381875
11;M190;306.26690182079756;466.49044492201597;-160.2235431012184;160.2235431012184
14;M248;546.2964586772694;894.857575556654;-348.5611168793846;348.5611168793846
17;M32;398.1757451455883;291.19843142334093;106.97731372224735;106.97731372224735
18;M296;256.4448226621365;254.1514712393819;2.2933514227546254;2.2933514227546254
19;M273;846.6776118380433;461.62827428914323;385.04933754890004;385.04933754890004
29;M142;42.59447610619975;162.10848944220135;-119.5140133360016;119.5140133360016
31;M35;1095.6965460303413;950.6079473877387;145.08859864260262;145.08859864260262
49;M196;183.80012305324735;269.5414774130677;-85.74135435982035;85.74135435982035
50;M164;498.7511346772839;319.0398703449716;179.71126433231234;179.71126433231234
52;M182;1115.3533636774346;997.606092259175;117.74727141825952;117.74727141825952
53;M255;143.71971112270973;169.15536774870503;-25.435656625995307;25.435656625995307
65;M158;247.3819665539455;293.83797879376067;-46.45601223981518;46.45601223981518
67;M103;890.021855872735;1009.8687622443438;-119.84690637160872;119.84690637160872
68;M177;1163.6687083959412;973.1464922943663;190.52221610157483;190.52221610157483
74;M250;234.2586294426921;258.9666990041029;-24.70806956141081;24.70806956141081
75;M79;1248.3311860938109;1093.8828178835952;154.44836821021568;154.44836821021568
83;M48;182.3611103621074;289.86195629309105;-107.50084593098364;107.50084593098364
90;M298;218.37770579338968;253.84758701310832;-35.469881219718644;35.469881219718644
91;M170;500.87766868472073;354.4776629424117;146.40000574230902;146.40000574230902
98;M175;397.9595879507145;350.73971849164815;47.21986945906633;47.21986945906633
106;M247;768.193254085448;973.8537707959969;-205.6605167105489;205.6605167105489
107;M229;217.8833035579879;347.4898175402516;-129.6065139822637;129.6065139822637
