Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
7;48;137.91655580039216;140.43675;-2.520196518943777;2.520196518943777
33;35;88.51882961231385;115.29844;-26.779609413565055;26.779609413565055
42;180;112.33091820004381;98.72892;13.601998217133655;13.601998217133655
47;43;116.0297359993333;185.74783;-69.71809725261983;69.71809725261983
49;26;157.1049307111889;137.44618;19.658748460212337;19.658748460212337
51;176;98.36933347361479;89.22062;9.148714271954631;9.148714271954631
55;95;109.66565734060622;113.37471;-3.709052742401596;3.709052742401596
58;194;191.92210077204425;193.15784;-1.2357361420182542;1.2357361420182542
59;50;68.11666155663193;133.51653;-65.39986371192276;65.39986371192276
60;181;103.51828427448028;108.85856;-5.3402743803048764;5.3402743803048764
62;77;215.92619627704624;116.81774;99.10845488300328;99.10845488300328
64;117;69.21340375936316;79.84046;-10.627057971593871;10.627057971593871
76;52;37.27059698924684;86.537025;-49.266428462413316;49.266428462413316
80;37;305.19902801464485;227.16345;78.03557586620735;78.03557586620735
89;205;219.67832677730198;213.02704;6.651288203083226;6.651288203083226
91;94;80.99221392568138;88.35483;-7.362613955177991;7.362613955177991
92;9;82.3349759913362;119.62804;-37.293060507687244;37.293060507687244
96;62;109.39844066794852;105.42667;3.9717744081828954;3.9717744081828954
99;18;74.64980535924076;122.69868;-48.04887170374752;48.04887170374752
106;112;263.11071622882855;220.84598;42.264738445625426;42.264738445625426
112;22;37.302664180289646;95.87927;-58.576608280647854;58.576608280647854
113;60;100.62107536890909;77.80244;22.818638540295808;22.818638540295808
116;40;243.02039505736744;152.88911;90.13128067748463;90.13128067748463
121;187;202.44454863541748;186.1415;16.303053884440914;16.303053884440914
129;21;147.91653172850266;134.27525;13.641278432604224;13.641278432604224
131;111;89.28848688595738;91.78413;-2.4956393957808984;2.4956393957808984
132;15;81.30604516814334;99.9695;-18.66345251252072;18.66345251252072
