Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
1;58;94.77695724325604;102.25630691005675;-7.479349666800715;7.479349666800715
3;59;132.37295043941666;93.71109568270857;38.66185475670808;38.66185475670808
12;99;190.67957175836293;141.3608144782525;49.31875728011042;49.31875728011042
16;95;105.60652643039076;150.55719318946282;-44.950666759072064;44.950666759072064
20;27;119.42010750178348;92.26703708858851;27.153070413194968;27.153070413194968
22;68;115.79721140021715;93.9450847285604;21.852126671656748;21.852126671656748
29;189;83.31898555036724;85.51522105864358;-2.196235508276331;2.196235508276331
39;67;68.47690242876233;87.79571143333413;-19.318809004571804;19.318809004571804
47;198;103.38365395011657;77.48146363507117;25.902190315045402;25.902190315045402
49;60;103.91881098591573;102.99157727690375;0.927233709011972;0.927233709011972
57;52;69.7173383066772;99.84079730488892;-30.123458998211717;30.123458998211717
58;35;55.16544704796946;97.08111165627223;-41.91566460830277;41.91566460830277
65;204;64.65539268848934;66.27339424321617;-1.6180015547268312;1.6180015547268312
70;90;198.61502923071117;144.62212656243776;53.992902668273416;53.992902668273416
71;21;132.7858268618488;94.49250229835822;38.29332456349057;38.29332456349057
75;170;84.83480760571491;75.06975755103961;9.7650500546753;9.7650500546753
76;66;95.30812818081907;75.33910716883466;19.96902101198441;19.96902101198441
82;209;72.52579134638567;76.26216475803139;-3.7363734116457152;3.7363734116457152
84;220;75.40448402044794;73.43331106589696;1.9711729545509797;1.9711729545509797
94;110;212.39530406566413;145.80278423182136;66.59251983384277;66.59251983384277
106;178;105.79491966139824;75.9448240580768;29.850095603321435;29.850095603321435
107;190;66.55858184396584;89.63553180912126;-23.07694996515542;23.07694996515542
116;11;70.90195783122539;123.55556921740346;-52.65361138617807;52.65361138617807
117;104;152.75424680253207;143.5227818765078;9.231464926024273;9.231464926024273
125;83;97.89283695086237;145.34087651625387;-47.4480395653915;47.4480395653915
129;94;83.82959728519998;126.17313777156072;-42.34354048636074;42.34354048636074
130;114;49.68039802585575;129.12912050171934;-79.44872247586359;79.44872247586359
