Iteration;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
1;500;10;4;sqrt;
2;100;5;2;0.3;20.0
3;200;10;2;log2;
4;500;2;1;0.3;10.0
5;100;5;2;log2;20.0
6;200;2;2;log2;10.0
7;300;2;2;0.3;20.0
8;200;2;1;0.3;20.0
9;100;2;2;sqrt;10.0
10;500;5;2;sqrt;
11;300;10;2;sqrt;20.0
12;500;5;1;0.3;20.0
13;200;5;4;0.3;
14;200;2;1;0.3;10.0
15;100;5;2;log2;
16;500;5;2;0.3;10.0
17;200;10;2;sqrt;
18;100;5;1;sqrt;10.0
19;300;10;1;log2;20.0
20;200;10;1;log2;10.0
21;500;10;1;0.3;
22;100;10;2;0.3;20.0
23;200;5;4;sqrt;10.0
24;200;10;1;sqrt;20.0
25;300;2;2;log2;10.0
26;300;5;4;0.3;
27;100;5;4;sqrt;
28;100;2;2;log2;20.0
29;200;10;4;0.3;
30;100;2;1;0.3;10.0
