Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
1;196;1321.0864916248115;1263.5093540708783;57.5771375539332
10;211;864.9077157926804;932.6688965599469;-67.76118076726652
12;199;1537.8702205117625;1226.6441181654752;311.22610234628723
16;39;993.7324116594607;860.8729216118852;132.8594900475755
23;68;1937.314092531262;1620.4143050928742;316.8997874383879
25;7;521.2727063772018;671.2765688835418;-150.00386250634006
26;28;468.9452101123729;465.7981311283459;3.1470789840269617
31;5;778.726025735812;799.7368368588449;-21.01081112303291
34;202;746.5508338071808;779.0847540878676;-32.53392028068686
37;11;813.932607751442;591.611086784664;222.32152096677794
52;85;785.9355031131571;710.2414241281667;75.69407898499037
56;113;591.7846768782582;886.5221910529442;-294.737514174686
57;217;1145.4973125861247;1076.4673138905227;69.02999869560199
66;185;825.4360228830393;906.6821360503058;-81.24611316726646
68;220;835.092386182511;852.827188604;-17.734802421489007
69;105;880.9581849118582;784.0040571848691;96.9541277269891
70;109;477.9126951457355;567.0267038199912;-89.11400867425573
82;8;1604.7402599902157;1683.0374069725935;-78.29714698237785
86;115;459.1432093112455;577.2213000722049;-118.07809076095941
94;170;893.1801158669915;952.7207871523558;-59.54067128536428
118;2;1060.3033536100995;843.4665364672167;216.83681714288286
119;55;1112.6193474131283;1029.4688537879172;83.15049362521108
120;207;797.9235812292293;842.9355584081408;-45.01197717891148
123;104;787.6092311802772;715.5799814668461;72.02924971343111
125;92;1074.335169579841;1037.7868199017644;36.54834967807665
126;78;587.6605755323092;687.3104437776883;-99.64986824537914
133;97;708.3012533655028;610.1746600667228;98.12659329878
