Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
2;82;5.2221421442252085;5.269772920461332;-0.04763077623612322
3;63;4.853740786708331;5.461659035644044;-0.6079182489357136
15;190;4.464404425133985;5.584860739819419;-1.120456314685434
21;102;5.251576482848679;5.5233253049280995;-0.2717488220794202
22;12;4.579947468625805;5.416601592542237;-0.836654123916432
24;91;6.193123941520528;5.84771321267322;0.34541072884730806
30;44;4.738903131070752;5.953341293767064;-1.2144381626963119
38;101;4.7873039273280416;5.401296344370726;-0.6139924170426845
53;83;5.126326404108757;5.478456494823197;-0.35213009071444024
61;64;5.531613907653401;5.496026926137964;0.035586981515437266
72;6;5.515087733256355;5.799343918980032;-0.2842561857236774
75;207;4.5119184846615;5.295655436653764;-0.7837369519922639
83;46;5.371533516451367;5.732713494503689;-0.3611799780523217
87;96;4.895820772549897;5.788378662046162;-0.8925578894962651
88;88;5.3739834773520565;5.585897643123621;-0.21191416577156463
93;213;5.030977770684731;5.641077281299615;-0.6100995106148837
100;76;6.981132308963546;5.421061821554932;1.5600704874086135
103;206;6.014439150944855;5.373656501249973;0.6407826496948825
104;66;6.6089802245375475;6.067876757460952;0.5411034670765957
107;53;6.562925743111053;5.85147249367639;0.7114532494346628
108;218;5.550945228875238;5.5379106124492345;0.013034616426003787
117;211;5.376459525288973;5.252311398495205;0.1241481267937683
120;187;4.388673842329568;5.153028472734108;-0.7643546304045401
122;104;5.069594404363432;5.550932729069695;-0.4813383247062628
125;78;5.056370085949258;5.462000006161297;-0.40562992021203925
133;107;5.573479149371723;5.450920410588075;0.1225587387836482
