Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
1;M111;80.47011496714154;82.93526352849585;-2.4651485613543116
5;M146;88.01054765846625;83.62217258949644;4.388375068969808
11;M290;74.28125536582307;76.48048117509407;-2.199225809270999
12;M272;82.93894534270247;84.49147081201201;-1.5525254693095434
13;M296;84.38347241962272;83.91656703680349;0.46690538281923466
19;M153;81.93396091975924;82.84663595235564;-0.9126750325963968
27;M175;77.97155849006423;80.51306586797794;-2.5415073779137174
37;M165;71.17865208863596;74.92593416144419;-3.7472820728082326
41;M270;84.44924738466581;82.65971183150168;1.7895355531641286
46;M97;78.87414280155792;82.09449866058908;-3.2203558590311587
48;M167;83.90695057122227;83.49052477277303;0.41642579844923944
54;M225;82.9815361167629;82.60974188061137;0.37179423615152984
67;M74;84.55690927989879;82.27625640360611;2.2806528762926774
70;M104;76.56487354880245;81.48365277827375;-4.918779229471298
71;M32;78.45333361395605;80.56399273374826;-2.110659119792217
73;M193;78.4283996417396;81.78885709087965;-3.3604574491400427
82;M177;73.35471357112571;77.59622392710136;-4.241510355975649
85;M190;75.50721191506398;77.6174349595183;-2.1102230444543295
95;M49;84.62385607891846;82.4687732039044;2.1550828750140596
101;M196;53.951125846292584;74.4158249144502;-20.464699068157614
106;M260;78.11174404050857;78.26644403787567;-0.1546999973671035
113;M144;82.01471060230209;82.70796867698405;-0.6932580746819639
114;M267;83.66559463242113;82.86002117066367;0.8055734617574615
