Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
1;M283;0.6189790747369246;1.1396608117980858;-0.5206817370611612;0.5206817370611612
7;M104;0.699998038209086;0.8893349395787099;-0.1893369013696239;0.1893369013696239
10;M146;0.5781261822144259;1.475556791829706;-0.89743060961528;0.89743060961528
15;M197;0.5626543571627329;1.4531164141305666;-0.8904620569678336;0.8904620569678336
19;M195;0.5835740438628365;1.4127129918607815;-0.829138947997945;0.829138947997945
20;M276;0.8000238869274237;1.1082859099921734;-0.3082620230647497;0.3082620230647497
23;M70;1.1080521427639499e-06;1.0610747040401256;-1.061073595987983;1.061073595987983
27;M149;1.8999919378420342;1.5472522580876535;0.3527396797543807;0.3527396797543807
28;M74;0.8000189732380172;1.3102483524360025;-0.5102293791979853;0.5102293791979853
40;M164;2.400012823746439;1.3692466399056655;1.0307661838407733;1.0307661838407733
41;M180;0.6585885210735534;1.313576104075973;-0.6549875830024197;0.6549875830024197
48;M138;0.9999889732996066;1.2166691212769387;-0.21668014797733215;0.21668014797733215
52;M97;0.9999953734071585;0.9864254501245711;0.013569923282587437;0.013569923282587437
54;M100;1.2999974440127486;0.9858144241986314;0.3141830198141172;0.3141830198141172
56;M260;1.900000718757167;1.1685130880455479;0.7314876307116192;0.7314876307116192
58;M207;0.6770856803625181;1.1777019127807353;-0.5006162324182172;0.5006162324182172
76;M290;2.2000057196779954;1.781096382094481;0.41890933758351445;0.41890933758351445
86;M274;1.4999849124916207;1.563753382585782;-0.0637684700941612;0.0637684700941612
87;M109;0.6000046748049112;1.0897245997608629;-0.48971992495595174;0.48971992495595174
102;M280;1.400004400815191;1.1081964720991824;0.2918079287160087;0.2918079287160087
106;M81;1.2999935555325393;1.03615623168461;0.26383732384792924;0.26383732384792924
112;M234;0.600266236454548;1.0687019552053443;-0.46843571875079626;0.46843571875079626
122;M248;1.8999866716648757;1.1351548351309795;0.7648318365338962;0.7648318365338962
125;M123;1.3999847247666495;1.180826086162478;0.2191586386041715;0.2191586386041715
126;M251;1.5999968074163748;1.5900918058333873;0.009905001582987571;0.009905001582987571
127;M91;1.5000098560748485;1.009133458624568;0.49087639745028055;0.49087639745028055
