Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
4;M284;42.165085230298565;39.76749921700111;2.397586013297456
6;M291;42.511497658630425;41.83105633960062;0.6804413190298035
8;M175;37.600007674347296;42.76499935138217;-5.164991677034877
9;M217;40.89999530525614;41.85977972566097;-0.95978442040483
14;M260;42.09998086719755;43.29665121194922;-1.1966703447516664
17;M237;45.8873898716888;45.68206900711331;0.2053208645754836
18;M15;49.70000314247333;48.07257311244404;1.6274300300292879
35;M306;36.31763822544912;38.74492754295108;-2.427289317501959
36;M212;37.9999877915635;40.890025035223516;-2.890037243660018
39;M275;55.79998671813951;41.9479525978996;13.852034120239907
40;M10;43.70000196861236;44.266565540716115;-0.5665635721037532
44;M177;44.59999698896304;39.67720239073278;4.922794598230261
50;M150;41.799982369598446;43.19252649903772;-1.3925441294392726
54;M253;40.20000611676289;41.85893971727393;-1.658933600511034
69;M84;56.00000361636025;48.73628550272691;7.263718113633345
73;M293;37.63028964173961;39.98572169372953;-2.355432051989922
74;M183;45.00001564643656;43.740053718914076;1.2599619275224825
77;M231;41.900000870470684;43.08101804536891;-1.1810171748982228
86;M239;46.60121498242956;42.26087373626195;4.340341246167611
95;M104;42.199996078918474;41.75881009948161;0.44118597943686666
99;M48;39.00000005113456;41.524133529977554;-2.524133478842991
102;M193;36.79999579354677;39.86089525326344;-3.0608994597166728
105;M96;47.29999838714288;44.06284200480847;3.2371563823344047
111;M88;52.69998081228785;51.446578054942115;1.2534027573457323
126;M220;41.70002190455626;41.00327227721193;0.6967496273443317
129;M251;33.50000099651365;41.094183282572935;-7.5941822860592865
