Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
2;82;619.448819578739;549.0658462947393;70.3829732839996
3;63;895.7466482086943;785.3334116044181;110.41323660427622
15;190;543.0842102249837;608.3140380071098;-65.22982778212611
21;102;583.4052709255117;528.7443591735281;54.660911751983576
22;12;451.925671179027;498.8763306078097;-46.95065942878267
24;91;894.5512992421941;788.4132571298568;106.1380421123373
30;44;1076.9719178286625;820.3601778535435;256.611739975119
38;101;640.9989905791788;490.2785377917387;150.72045278744008
53;83;564.696185206204;562.6941880168687;2.0019971893352704
72;6;476.3738084608016;484.0604495449063;-7.686641084104679
75;209;565.260446719805;705.1772967241455;-139.91685000434052
83;46;318.94180002651444;434.9875206665188;-116.04572064000433
87;96;819.7678832716052;489.8575739019057;329.9103093696995
88;88;380.9070541160161;474.6692488928836;-93.76219477686749
93;214;1204.388014056159;909.6182418402373;294.76977221592165
100;76;434.1030877173587;537.6540456507948;-103.55095793343617
103;208;543.6787827747148;553.1938897644238;-9.515106989709011
104;66;834.4592091598413;1077.206181202292;-242.7469720424508
107;53;752.701403760071;751.8921774177876;0.8092263422834094
108;219;895.4670693016682;936.4366905946296;-40.96962129296139
114;216;1082.5268068190612;918.7983411763437;163.72846564271754
117;212;637.8991745338923;538.3332437311226;99.56593080276969
122;108;866.4222044928255;553.0193004380567;313.4029040547688
124;173;680.3095079264583;522.466302135493;157.84320579096527
127;178;827.5117734728407;766.2219965945968;61.289776878243856
134;107;400.32439004901227;479.42551660721745;-79.10112655820518
