Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
1;196;106.38742454328253;85.63016928820636;20.757255255076174
10;211;82.06341827750944;85.14477874280882;-3.081360465299383
12;199;90.35453919191826;82.97328354593473;7.381255645983529
16;39;61.085874875136206;73.47420650321781;-12.388331628081609
23;68;118.59447882534505;148.43354816838803;-29.83906934304298
25;7;44.48265080077595;58.33864691625668;-13.855996115480728
26;28;31.5996079338519;46.24793599527613;-14.64832806142423
31;5;57.32389164616168;65.69451822633562;-8.37062658017394
34;202;49.28164003732761;60.68392725266201;-11.402287215334397
37;11;84.34116556802515;55.75572199091772;28.585443577107426
52;85;62.74460403091129;59.99238524109006;2.752218789821228
56;113;45.83774261202269;72.4479341563108;-26.610191544288107
57;217;71.96634281383207;82.11098045998025;-10.144637646148183
66;185;55.87468668955668;94.11035653943598;-38.2356698498793
68;220;67.54977405015278;77.41992295048746;-9.870148900334684
69;105;80.73610631187145;65.9073185095731;14.82878780229835
70;109;36.44086496797735;37.628975246880394;-1.1881102789030464
82;8;138.58931550351872;126.69093536030009;11.898380143218631
86;115;40.894034173612965;37.64967645258097;3.244357721031996
94;170;62.854959730945936;62.41938143941142;0.43557829153451877
118;2;45.24629682404542;71.31983572116347;-26.07353889711805
119;55;73.49142541232695;73.9465134338483;-0.4550880215213482
120;207;52.67760127894623;73.26300676033372;-20.585405481387497
123;104;72.8316922939518;39.2942675167967;33.5374247771551
125;92;52.13021106185444;75.47882258481616;-23.34861152296172
126;78;55.62980884397206;77.49827409262807;-21.86846524865601
133;97;81.95999786541925;43.79948947471268;38.160508390706575
