Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
23;221;25.253355322552537;143.53541976184465;-118.28206443929211;118.28206443929211
25;58;29.26579774547625;126.44621555751517;-97.18041781203893;97.18041781203893
34;27;74.03551112493042;157.30902392126924;-83.27351279633882;83.27351279633882
35;57;191.44815096440342;130.37816535126098;61.06998561314245;61.06998561314245
37;23;570.6841466442631;168.86451135681347;401.81963528744967;401.81963528744967
39;204;239.06400957335822;231.7740695381103;7.289940035247923;7.289940035247923
40;39;185.85176904328884;195.22532393035948;-9.37355488707064;9.37355488707064
49;174;176.40737865562326;154.72497524378207;21.682403411841193;21.682403411841193
53;173;156.8581541325722;148.97792296884828;7.88023116372392;7.88023116372392
58;178;73.67414718180488;91.49453434666835;-17.82038716486346;17.82038716486346
60;179;86.95158022627798;129.41759532088375;-42.466015094605766;42.466015094605766
63;61;144.20446204718675;151.22918455407972;-7.024722506892971;7.024722506892971
73;1;223.86638088127688;234.5938368380208;-10.72745595674391;10.72745595674391
81;43;343.259297092402;149.0450273180341;194.2142697743679;194.2142697743679
89;47;287.66151021282974;165.29988403542262;122.36162617740712;122.36162617740712
92;11;170.30796785140942;236.4543021475444;-66.146334296135;66.146334296135
99;196;163.7099331793561;136.09507272465225;27.61486045470386;27.61486045470386
107;198;91.010451341591;159.08280176726805;-68.07235042567706;68.07235042567706
108;40;278.7165586771134;247.9003375104628;30.81622116665062;30.81622116665062
114;38;271.78640573355773;310.3970940673483;-38.61068833379056;38.61068833379056
116;75;141.46769297037974;146.39078740447496;-4.923094434095219;4.923094434095219
117;172;122.13622233114111;207.12040210596166;-84.98417977482055;84.98417977482055
120;180;64.574563184284;146.69107926289996;-82.11651607861596;82.11651607861596
127;91;323.6216979421189;176.66670858828144;146.95498935383745;146.95498935383745
128;170;185.20346035815015;178.43974758665053;6.763712771499627;6.763712771499627
130;52;8.410618608578515;151.33614952184192;-142.9255309132634;142.9255309132634
132;201;176.71876115049;185.05756744510083;-8.338806294610833;8.338806294610833
