"Compose";"Pretraitement_Gagnant";"Nombre_VL";"Rc";"R2cv";"RMSEC";"RMSECV";"R2p_Externe";"RMSEP_Externe";"RPD_Externe"
"dT3";"rbind(list('adj',''),list('snv',''),list('sder',c(2,3,15)))";7;0,3889;-0,155;46,0639;63,3292;0,2095;41,1204;1,144
