Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
3;M29;23.000006476885382;26.883047500142425;-3.883041023257043
17;M8;27.999989871688797;28.087521579529472;-0.08753170784067521
19;M9;31.999990919759245;36.36492350980568;-4.364932590046433
32;M68;23.000018522781843;24.93417554840203;-1.9341570256201877
34;M43;19.99998942289071;25.397669544909245;-5.397680122018535
38;M183;36.999980403298764;34.77842089014749;2.221559513151277
39;M104;30.99998671813951;37.411819742403694;-6.411833024264183
56;M250;34.00000931280119;31.68006817902274;2.3199411337784497
58;M116;18.99999690787624;24.558625664368932;-5.558628756492691
68;M187;38.00001003532898;30.841563840240642;7.1584461950883345
70;M33;23.999993548802454;24.780824184165944;-0.7808306353634897
77;M197;35.000000870470686;30.854352824661593;4.145648045809093
78;M161;36.999997009926496;31.564085771841896;5.4359112380846
79;M127;20.000000917607764;23.32962446779646;-3.329623550188696
83;M92;31.000014778940447;34.530517689804576;-3.5305029108641293
91;M254;26.000000970775492;26.828683551712516;-0.8286825809370235
93;M57;40.99999297946906;32.39129767699984;8.608695302469222
94;M89;21.999996723378533;22.55983359032801;-0.5598368669494782
97;M149;26.00000296120277;26.069227758486786;-0.06922479728401498
98;M255;30.000002610552723;29.873874399012312;0.12612821154041143
102;M215;40.99999579354677;35.52302013205062;5.476975661496155
105;M257;27.999998387142885;24.180748173769533;3.8192502133733512
109;M204;34.000002575503906;29.484145470343737;4.515857105160169
112;M83;26.999999734861245;30.434968637858933;-3.4349689029976886
113;M264;25.000000602302098;25.792371499422572;-0.7923708971204739
114;M266;30.000024632421123;37.13759234839983;-7.1375677159787045
116;M202;47.000003015473425;34.71237802719297;12.287624988280456
119;M207;38.00001142822815;35.40871144722169;2.5912999810064576
120;M297;21.000007519330328;24.403598262657955;-3.4035907433276265
138;M11;21.999996779384837;26.221498687024177;-4.22150190763934
140;M124;15.999987691356836;22.473585306029477;-6.4735976146726415
149;M26;21.000005219415655;20.01174761349136;0.9882576059242965
156;M93;20.999992856485818;21.723902563419205;-0.7239097069333873
158;M287;37.00000473832921;32.28497919539208;4.715025542937127
171;M289;39.9999911048557;35.02638573096638;4.9736053738893204
177;M123;28.00000013001892;24.51128316185545;3.4887169681634695
178;M304;24.00001453534077;22.63301329810126;1.36700123723951
187;M155;32.00000473237625;25.592993481428586;6.4070112509476616
193;M162;24.00000214093744;28.462305143245175;-4.462303002307735
196;M139;20.000003853173798;21.538298255732293;-1.5382944025584955
201;M77;24.000003577873603;24.21955121378573;-0.21954763591212867
203;M237;23.00001083051243;24.730127494110892;-1.7301166635984622
218;M184;55.99999763181393;50.65509126793446;5.344906363879474
233;M284;34.0000004557184;29.47322481019218;4.526775645526222
237;M146;27.999979748574134;26.42236723065447;1.5776125179196647
241;M179;52.999992074792615;39.19153902003059;13.808453054762026
249;M256;23.000017654542404;24.116750956447717;-1.1167333019053132
251;M98;26.999987391160456;26.207618180729586;0.7923692104308699
254;M151;31.000010324652607;27.18215378536734;3.817856539285266
259;M243;24.00000443819428;26.483895060228928;-2.4838906220346466
260;M72;38.000007746340536;34.46813040576167;3.531877340578866
262;M55;30.99999940474644;26.672708398337022;4.327291006409418
263;M233;23.999967587326598;26.453417966168207;-2.453450378841609
272;M269;46.99998564137849;44.53181840901658;2.468167232361907
274;M195;34.00000010233061;29.278719363633094;4.721280738697516
