Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
5;3;41.30153807971796;42.76447218183267;-1.4629341021147155
11;27;40.959032465586176;41.14158938371386;-0.1825569181276805
12;198;46.45888161055076;45.13770848235906;1.3211731281917025
13;174;45.66558930321532;44.7769446151672;0.8886446880481174
17;86;43.2529643875533;42.59056803123066;0.6623963563226383
19;183;43.03230149918464;43.29847901470248;-0.26617751551783897
20;70;48.67274690562339;46.8322486464929;1.8404982591304915
27;80;44.97139147527503;42.95272052925848;2.018670946016549
28;199;42.984011128277885;43.89103401487674;-0.9070228865988526
32;195;44.90838714729564;44.93774579190335;-0.029358644607711426
37;11;41.45731016924805;40.779296905528916;0.6780132637191372
41;179;45.0535942288486;45.0039768883096;0.04961734053900102
43;67;52.275751559679776;46.55796624456719;5.717785315112586
45;203;45.331280050099394;45.64454374796439;-0.31326369786499697
52;85;42.546465706287094;40.99864891847643;1.5478167878106674
57;216;42.330478582310064;42.246933901128585;0.08354468118147906
66;185;41.077131239361485;42.220891068028344;-1.1437598286668589
67;65;41.63417999934229;41.31441602593271;0.31976397340957874
70;109;40.95827105680045;41.8195567333572;-0.8612856765567543
78;84;41.316883999382995;41.47018292526046;-0.15329892587746485
82;8;38.346160538121815;40.03053843443242;-1.6843778963106075
84;74;39.674247704437015;40.633142765349206;-0.9588950609121909
101;200;46.176241182553184;45.93443028808355;0.2418108944696371
109;61;38.708363672666806;40.383015406178735;-1.6746517335119293
118;2;43.51286611512523;43.67656474296756;-0.16369862784232936
124;92;43.952052924184976;44.829881272076584;-0.877828347891608
128;21;46.81141596560611;45.841517615953215;0.9698983496528939
