Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
6;M266;1949.2976476586305;1772.8886081798896;176.40903947874085
10;M40;713.4789654256004;688.2143173602644;25.26464806533602
16;M178;2159.5446843771247;1484.1197674740472;675.4249169030775
17;M253;667.4730798716887;661.3868194501212;6.086260421567545
23;M183;3220.157930675282;1980.7530487319955;1239.4048819432865
29;M246;861.6875339936131;594.4717853467857;267.21574864682736
31;M190;470.86374398293384;763.7098036758237;-292.8460596928898
32;M164;988.3349885227818;791.9420403281957;196.3929481945861
34;M239;347.2595894228907;445.7826668721155;-98.52307744922479
36;M167;1312.0431477915633;913.382537525088;398.6606102664754
40;M84;1639.6383719686123;1787.4392655049478;-147.80089353633548
43;M114;1620.5414388435172;1811.0375583497394;-190.49611950622216
45;M287;719.15876521478;786.356200245301;-67.19743503052098
56;M31;1237.1512593128011;1646.2898507529528;-409.1385914401517
63;M146;207.77250893665024;338.7945221962659;-131.02201325961568
65;M232;545.2699581252582;597.7870319080023;-52.51707378274409
66;M304;621.0675535624003;636.1032337329058;-15.03568017050543
68;M274;301.55504003532894;420.2202768571749;-118.66523682184595
79;M73;490.0463409176078;375.33269981387747;114.71364110373031
104;M255;309.3381419772273;343.89415742043514;-34.556015443207855
108;M149;336.24789174577813;314.2444851030283;22.003406642749837
109;M231;418.26289257550394;576.3789645649781;-158.11607198947416
111;M142;80.66920081228784;341.9636190641072;-261.29441825181937
