"Compose";"Pretraitement_Gagnant";"Nombre_VL";"Rc";"R2cv";"RMSEC";"RMSECV";"R2p_Externe";"RMSEP_Externe";"RPD_Externe"
"total.T3";"rbind(list('adj',''), list('red',c(1,1300,1)), list('snv',''), list('detr','2'), list('sder',c(1,3,9)))";8;0,482;-0,0828;169,2612;244,7177;0,2892;183,0861;1,2064
