Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
33;35;436.8299097497197;399.94986565232546;36.88004409739426
42;170;314.4629797229988;327.24331411499264;-12.780334391993847
47;43;386.85676482888425;258.4951529546284;128.36161187425586
49;26;292.4196076209879;382.526471091326;-90.10686347033811
51;176;388.2183947407747;321.84288772523036;66.37550701554437
55;192;313.9104472879902;312.372797136078;1.537650151912203
58;50;252.20516641329223;286.9435063966609;-34.73833998336866
59;180;316.0267883615523;339.17596600410207;-23.149177642549773
60;64;200.96279190244726;242.4995928332611;-41.536800930813826
62;36;335.0244018892832;384.5548051482055;-49.53040325892232
64;177;242.21514811326475;319.01225950583245;-76.7971113925677
76;38;234.70404525584505;394.95770638648;-160.25366113063498
80;49;172.43640093133786;257.53698193892757;-85.10058100758971
85;116;200.93886616101796;293.97151100450805;-93.03264484349009
89;206;194.79573020089796;254.18398976337195;-59.38825956247399
91;9;254.8429411820855;379.6180639486008;-124.77512276651532
92;171;193.4088952532549;317.90922633433945;-124.50033108108454
98;41;341.1111135800757;318.90548431448235;22.20562926559336
105;113;304.0703992012849;336.55044265012884;-32.48004344884396
110;94;276.17619335454185;311.2107081331191;-35.03451477857726
111;22;397.04814121947487;359.18409792239765;37.86404329707722
113;216;193.9439743633621;315.2938064614777;-121.3498320981156
114;187;399.5663531070561;294.28243226009965;105.28392084695645
116;212;99.22476105323872;297.33705066792936;-198.11228961469064
126;221;74.50855019408966;294.4446846634332;-219.93613446934353
130;15;541.0256135063285;416.91255838149925;124.1130551248292
