Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
1;M165;4.54477496714153;64.73832955683073;-60.19355458968921
5;M137;88.78066065846626;66.09466282445953;22.685997834006727
11;M269;30.41202636582307;29.876026745248033;0.535999620575037
12;M207;4.890765342702464;51.87420574945622;-46.98344040675376
13;M10;70.96730141962271;75.15690650573553;-4.18960508611282
19;M157;161.01105691975926;42.92509278673164;118.08596413302762
27;M153;8.860042490064226;15.055906535493992;-6.195864045429767
37;M247;64.86757008863596;44.7728754323998;20.094694656236157
41;M72;131.5309873846658;97.32388609404255;34.20710129062324
46;M193;29.908823801557915;18.791357819627258;11.117465981930657
48;M241;84.03766257122226;59.47825244529464;24.559410125927613
54;M260;27.73856511676289;27.45486977438523;0.2836953423776585
67;M117;45.75663127989879;55.5397262956894;-9.783095015790607
70;M306;2.5136245488024542;15.044707655349704;-12.53108310654725
71;M199;3.178762613956055;19.070082970038065;-15.89132035608201
73;M280;56.1040316417396;27.204594462137877;28.899437179601726
81;M18;66.95966180328112;88.99957495533455;-22.03991315205343
82;M203;1.6965025711257151;12.978368539030567;-11.281865967904853
84;M192;8.425142817297818;10.640081738696106;-2.2149389213982875
92;M204;18.306003686449905;13.44384053999179;4.862163146458116
99;M100;71.62144305113456;72.96153101001534;-1.3400879588807726
105;M237;6.389067387142884;31.232940823061522;-24.84387343591864
112;M264;5.318733734861246;46.52974173047668;-41.21100799561543
