Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
2;M271;539.369318617357;522.2621852844454;17.10713333291153
3;M174;711.1559964768853;857.5829066189598;-146.42691014207446
15;M161;851.2189827508217;496.76723089406283;354.4517518567589
21;M296;457.7241246564877;401.635362204247;56.0887624522407
22;M224;522.8173077422371;436.9167438268617;85.90056391537536
24;M144;2743.453155752518;1925.2002137891568;818.2529419633611
30;M88;727.0432370830624;1130.6211976745183;-403.57796059145585
38;M91;1690.9032504032987;1686.8486109180876;4.054639485211055
52;M182;2278.734586149177;1904.5250353931685;374.20955075600864
53;M229;437.76816323078;933.1799378156164;-495.41177458483645
61;M294;717.8268852082576;757.367772352419;-39.54088714416139
72;M195;281.76539538036565;320.06267600038814;-38.29728062002249
75;M282;714.165853802549;462.32044450565024;251.84540929689877
83;M262;657.7661147789405;683.9093523329367;-26.143237553996187
87;M150;845.6663791540212;1217.7201013443932;-372.053722190372
88;M201;351.48862328751113;547.109994639208;-195.6213713516969
93;M217;623.2826729794691;780.3247038856467;-157.04203090617762
100;M197;326.62571765412866;791.3305142488188;-464.7047965946901
102;M272;786.3476457935468;1367.1412634889791;-580.7936176954323
103;M298;499.02321657285484;552.8932574439788;-53.87004087112393
107;M97;425.342218861859;1769.6800597931592;-1344.3378409313002
113;M276;1620.8612406023021;1624.7806436911903;-3.9194030888882025
