Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
5;M178;2.0999978036003477;1.3050896780158654;0.7949081255844823;0.7949081255844823
18;M6;1.100011303282555;1.0178371710180258;0.08217413226452908;0.08217413226452908
22;M167;0.4493251678952233;0.7584741238558541;-0.3091489559606308;0.3091489559606308
23;M79;1.600009712572593;1.0847747474639073;0.5152349651086856;0.5152349651086856
27;M289;2.4999908394503025;1.7286839088143493;0.7713069306359532;0.7713069306359532
29;M180;0.6586007109882268;1.1879187900379033;-0.5293180790496765;0.5293180790496765
36;M9;1.09997925778426;0.850893562440976;0.24908569534328395;0.24908569534328395
47;M271;1.7000116296443037;1.6645795885651788;0.0354320410791249;0.0354320410791249
49;M232;1.0999936066049045;0.774371227921398;0.3256223786835065;0.3256223786835065
51;M51;1.5999926821857116;1.141926268504904;0.45806641368080747;0.45806641368080747
54;M192;1.6999934612420773;1.5277354327623691;0.17225802847970817;0.17225802847970817
62;M274;1.4999943863396825;1.047437005126525;0.4525573812131576;0.4525573812131576
66;M301;0.6879801106610348;1.6447687320380389;-0.956788621377004;0.956788621377004
78;M266;1.9000058156359894;1.634401354317855;0.2656044613181343;0.2656044613181343
81;M25;0.6000010489357928;0.8445885040774044;-0.24458745514161162;0.24458745514161162
88;M144;1.6000184038487273;1.1297012926993788;0.4703171111493485;0.4703171111493485
96;M287;0.5360368888449096;0.9477662086884829;-0.4117293198435733;0.4117293198435733
99;M304;1.800000946329195;1.1844622401695277;0.6155387061596673;0.6155387061596673
102;M278;0.399986828034016;0.912973917645692;-0.512987089611676;0.512987089611676
106;M284;0.6285691867344618;0.8085307513858333;-0.17996156465137148;0.17996156465137148
107;M239;0.3902184538995228;0.9768136164671277;-0.5865951625676049;0.5865951625676049
110;M275;-6.059500119718577e-06;0.7100214752929879;-0.7100275347931075;0.7100275347931075
115;M223;1.299993604902409;1.0554902729781226;0.24450333192428642;0.24450333192428642
122;M260;1.8999942521312567;1.8270610786403072;0.07293317349094952;0.07293317349094952
126;M137;0.8999886825603693;0.7013198723535896;0.19866881020677973;0.19866881020677973
130;M121;1.1000116443430177;1.1134566411251077;-0.01344499678208999;0.01344499678208999
