Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
4;M145;41.100297230298565;32.01961711078636;9.080680119512202
7;M29;49.16280079212815;38.63504714174326;10.527753650384895
8;M180;142.4007496743473;117.72597835649444;24.674771317852873
9;M301;54.08130630525614;71.96562397563683;-17.88431767038069
14;M250;33.38874786719755;29.508259269812726;3.8804885973848258
18;M155;91.99819914247333;54.64977677433466;37.348422368138664
20;M154;127.71608987696298;121.91696806655833;5.799121810404657
25;M268;95.05972555617275;166.60868566477993;-71.54896010860718
26;M177;154.80735110922592;126.4592361384583;28.348114970767625
28;M225;192.88922475698018;168.85825316157417;24.030971595406015
35;M79;358.3721462254491;194.75766321230583;163.61448301314329
39;M212;19.85635271813951;29.647642742083157;-9.791290023943645
44;M251;27.532307988963044;29.888575564570598;-2.3562675756075535
50;M49;36.84493636959845;31.796333942199457;5.048602427398993
57;M48;42.65403260782477;40.57410822256299;2.0799243852617764
69;M103;123.64248461636025;184.66913393802534;-61.02664932166509
80;M263;58.47534912431085;67.30234120111763;-8.826992076806775
85;M258;37.88707191506397;37.7530078251226;0.13406408994136854
86;M38;74.62028598242956;50.433313088496206;24.18697289393336
91;M8;119.6175299707755;99.0219018839125;20.595628086862988
94;M45;41.52610972337854;44.864156968047894;-3.3380472446693545
96;M162;58.488892364850514;65.09068490487749;-6.6017925400269775
101;M278;33.14890684629258;40.215845304456664;-7.066938458164081
