Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
6;45;0.7005036415351056;0.7986528688723114;-0.09814922733720577;0.09814922733720577
21;92;0.6985640393513333;0.7453824887008881;-0.046818449349554814;0.046818449349554814
25;46;0.8580515810760443;0.8223324059173;0.03571917515874434;0.03571917515874434
27;16;1.0291127651165473;0.8394434415255723;0.189669323590975;0.189669323590975
44;3;0.7450493015165823;0.8216455059311779;-0.07659620441459558;0.07659620441459558
46;15;0.5793498688583235;0.6932619678858639;-0.1139120990275404;0.1139120990275404
49;61;0.745472132188835;0.7533739237684829;-0.007901791579647877;0.007901791579647877
59;177;0.5734651665751226;0.6473999134093037;-0.07393474683418111;0.07393474683418111
62;32;0.9226873655727;0.8476217206000153;0.07506564497268475;0.07506564497268475
64;106;0.8634448623739117;0.8141029182065889;0.04934194416732285;0.04934194416732285
67;101;0.7369131510876915;0.7943275726909129;-0.05741442160322141;0.05741442160322141
68;189;0.8193526369855336;0.7695776760410433;0.0497749609444903;0.0497749609444903
69;173;0.676589901689888;0.7060247177753548;-0.02943481608546683;0.02943481608546683
71;54;0.6902998925997851;0.8025432234870888;-0.11224333088730376;0.11224333088730376
75;100;0.6428402461104681;0.7061676435508683;-0.06332739744040017;0.06332739744040017
78;10;0.7127318467820818;0.7475332782347016;-0.034801431452619824;0.034801431452619824
80;13;0.9494518900469999;0.7980961271470974;0.1513557628999025;0.1513557628999025
81;5;0.7382699245841171;0.7993623235629791;-0.061092398978861984;0.061092398978861984
84;99;0.5296695955034464;0.6725888560057292;-0.14291926050228276;0.14291926050228276
86;42;0.7338814905567079;0.7364552959399693;-0.0025738053832613517;0.0025738053832613517
92;72;0.8905588525164094;0.8635372018009044;0.027021650715504997;0.027021650715504997
98;115;0.7062474135221111;0.844537313087543;-0.13828989956543192;0.13828989956543192
114;38;0.9188119754172459;0.7801711944360552;0.1386407809811907;0.1386407809811907
115;90;0.775410011356732;0.7843170027022077;-0.008906991345475679;0.008906991345475679
122;48;0.8534201693051696;0.7764083780553703;0.07701179124979929;0.07701179124979929
124;64;0.8310905332114086;0.8647604382246566;-0.03366990501324807;0.03366990501324807
