"Compose";"Pretraitement_Gagnant";"Nombre_VL";"Rc";"R2cv";"RMSEC";"RMSECV";"R2p_Externe";"RMSEP_Externe";"RPD_Externe"
"ratio.alpha.beta";"rbind(list('adj',''), list('red',c(1,1300,1)), list('ref2abs',''),list('snv',''), list('sder',c(1,3,15)))";2;0,3528;0,2561;0,3848;0,4126;0,4401;0,3791;1,3592
