Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
1;64;0.5794319835219095;0.9435471169862991;-0.3641151334643896;0.3641151334643896
22;99;0.7729009595219338;0.7415433847387417;0.03135757478319212;0.03135757478319212
27;98;1.1471887957267275;0.9289204402921625;0.21826835543456502;0.21826835543456502
33;35;0.6492424877543377;0.6868554611841465;-0.03761297342980885;0.03761297342980885
35;114;0.5987901686553003;0.6693178362011019;-0.07052766754580153;0.07052766754580153
43;204;0.7458415371168939;0.8063943893177771;-0.060552852200883134;0.060552852200883134
47;182;0.7683838512950816;0.8262417296400832;-0.05785787834500167;0.05785787834500167
50;183;0.864896148620898;0.866169852819539;-0.0012737041986409237;0.0012737041986409237
51;196;0.8353513463776804;0.7413969654426962;0.0939543809349842;0.0939543809349842
55;111;0.9249964320179214;0.8138003722418926;0.11119605977602876;0.11119605977602876
57;4;0.5745584256569192;0.5678243526401758;0.006734073016743336;0.006734073016743336
58;38;0.9914439732693111;0.9749723704704882;0.01647160279882287;0.01647160279882287
64;44;1.1778712248392098;0.7730297845423544;0.4048414402968554;0.4048414402968554
67;194;0.6813540687007266;0.7289209894841694;-0.04756692078344282;0.04756692078344282
71;174;0.5438851226843231;0.6565209659440011;-0.11263584325967801;0.11263584325967801
72;18;0.8193272038713133;0.8198593057656989;-0.0005321018943855726;0.0005321018943855726
73;16;0.8396164428616609;0.8373422078935281;0.0022742349681328378;0.0022742349681328378
75;105;0.740327973098673;0.8499583932552038;-0.1096304201565308;0.1096304201565308
85;20;0.6065326874974654;0.8652558581620675;-0.25872317066460215;0.25872317066460215
92;11;0.5196231850584734;0.7713549468949693;-0.2517317618364959;0.2517317618364959
99;30;0.6385095904699053;0.7824440108750778;-0.14393442040517246;0.14393442040517246
107;95;0.5631216346226132;0.7800254567114765;-0.21690382208886327;0.21690382208886327
113;9;0.8091684454769076;0.7597634598813281;0.04940498559557949;0.04940498559557949
123;203;0.5764496120487973;0.5964568606162591;-0.020007248567461833;0.020007248567461833
124;54;0.542488096462231;0.7639028608164378;-0.22141476435420682;0.22141476435420682
125;68;0.6718389720562584;0.7349546339036404;-0.06311566184738193;0.06311566184738193
132;6;0.5486502065342839;0.6154431204458941;-0.06679291391161024;0.06679291391161024
