Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
5;M103;0.49999765846625277;0.510428628545732;-0.01043097007947924
11;M153;0.8999953658230719;1.0169665052871957;-0.11697113946412374
12;M45;0.6999953427024642;0.6645018104227763;0.03549353227968788
19;M6;0.2999909197592448;0.5812426074792107;-0.28125168771996595
20;M209;0.5999858769629867;0.5230075884176204;0.07697828854536626
27;M229;1.2999884900642258;0.962065782172989;0.3379227078912368
28;M46;1.4000037569801833;0.7729361627148457;0.6270675942653376
32;M35;1.900018522781845;0.957179754870799;0.9428387679110459
37;M123;1.4000020886359499;0.5899531978341586;0.8100488908017913
41;M288;1.0104913846658;0.7287500151940779;0.281741369471722
46;M155;0.747945301557916;0.7263448715949727;0.021600429962943313
56;M9;0.7000093128011912;0.6033070584746689;0.09670225432652224
57;M32;0.8999916078247678;0.7546423767019549;0.14534923112281295
65;M296;0.5000081252582239;0.6529831480355814;-0.15297502277735753
70;M192;1.199993548802454;1.0790274764926004;0.12096607230985357
81;M176;0.9242118032811216;0.8120944141977705;0.11211738908335112
82;M219;1.1000035711257152;0.5652043356292886;0.5347992354964266
85;M250;0.5999919150639711;0.6987023208938254;-0.09871040582985435
94;M40;0.39999672337853404;0.4911939207460212;-0.09119719736748716
96;M145;0.7999853648505187;0.9545114229554541;-0.15452605810493536
98;M223;0.8000026105527218;0.770602226260486;0.029400384292235793
101;M203;0.9564495462925795;0.7868321671411731;0.1696173791514064
106;M198;0.8000040405085682;0.9526177098215436;-0.15261366931297538
116;M190;0.4000030154734234;0.7113537562826463;-0.3113507408092229
121;M246;0.5000079103194704;0.6463634279133672;-0.14635551759389676
127;M272;0.4999900946367487;0.7006974290027149;-0.20070733436596622
