"ech","C14.0","C16.0","C18.0","C18.1n9","C18.2","FFA(%)","trans.alpha.carotene","trans.beta.carotene","X13.cis.beta.carotene","X9.cis.beta.carotene","total.beta.carotene","total.carotene","lycopene","aT","aT3","gT3","dT3","total.T3","total.toco"
"94",0.532798355916256,40.6657060559835,6.20841273565168,41.9367360281879,9.44544830950489,9.53854667459005,232.983402619348,294.786076803227,29.0065360556683,80.9922129549059,404.784825813801,637.768228433149,2.24223781601902,66.3476096180274,122.46908276373,276.176194099001,83.8296010853319,482.474877948062,548.82248756609
"95",0.563132051483126,36.9192301190976,6.46920067713319,42.5432126078358,11.6348666621646,14.1075227232437,260.086581287824,495.566901556423,34.0451548297818,109.665647030611,639.277703416815,899.36428470464,2.59898133484962,167.438119204634,208.381200823492,337.102701075749,105.606533610313,651.090435509554,818.528554714188
"96",1.07455547347283,43.904768929129,4.89581161852872,36.9320716312484,11.4075020306071,4.93818303776714,297.298821902885,618.082574981234,111.291589163005,90.3937099733449,819.767874117584,1117.06669602047,0.375807432157661,247.412451991135,385.327079239425,631.451497440058,202.542088537778,1219.32066521726,1466.7331172084
"97",0.666505722254686,40.3735504749647,5.39584440496895,42.1718199412355,10.028674435746,3.69472067775742,255.913509576155,452.387754412385,81.9600084884564,78.7553959229074,613.103158823749,869.016668399904,0.598691641737089,150.936222879368,261.879495908002,359.496690645465,98.1006141424263,719.476800695893,870.413023575262
"98",1.14718641054046,43.6692541369562,4.61447325810784,38.8464909974473,9.71026228211981,24.0390753842125,181.567404716243,223.630383155672,30.5637301215322,56.8076809836845,311.001794260888,492.569198977131,0,37.0376917846673,91.4104013549614,179.917367849598,115.457287791932,386.785056996492,423.822748781159
"99",0.772908157539183,37.8050004039548,5.93267217554327,41.6626881659508,12.0382778297927,4.23173914596033,232.084859833313,438.17667094502,62.5887042064777,64.9110731461025,565.6764482976,797.761308130913,0.742393124780669,235.826968742373,305.735528558359,516.612129012926,190.679563114325,1013.02722068561,1248.85418942798
"100",0.931783132568141,40.2501563360083,5.48333861586522,40.8993870103065,10.9579267577948,10.7652658230152,289.687716756028,450.633481597085,64.9207088092089,65.5597393047976,581.113929711092,870.80164646712,0.98226724548349,159.35952133516,208.215908463518,363.899363973038,149.866278978975,721.981551415531,881.341072750691
"101",1.03053018193913,44.6454358147402,4.78732352402928,38.1659948241014,9.69634055034859,15.3069507965949,352.559825709839,478.425134972633,85.1276754280238,77.446199775223,640.99901017588,993.558835885719,0.903569500267106,98.053225428623,193.731570293788,289.99192129543,180.428276375762,664.151767964981,762.204993393604
"102",0.769399060998689,41.4916700638491,5.25156182636099,39.8574985584457,11.0115163314433,3.19995027343775,236.969590732922,417.924340532802,92.2250270549004,73.2558886813223,583.405256269024,820.374847001946,0,191.662577488137,294.795051125409,478.540968059805,143.719655644295,917.055674829509,1108.71825231765
"103",0.954996836265134,40.3316970077775,5.04818575100075,41.4195476614829,10.7080559863209,8.48881288122193,412.922756059857,601.952191847792,101.373403173865,92.52578470501,795.851379726667,1208.77413578652,0,153.481202924188,226.525391198281,334.267160794961,147.228039201283,708.020591194525,861.501794118713
"104",0.976661888135635,41.1646560307496,5.06960349823798,40.6504095050819,10.6017809973019,8.43794534165982,326.23604167563,461.373175476704,72.8316782660087,74.8788290058945,609.083682748607,935.319724424237,0.922852837239845,184.93516600281,258.98854285971,343.999587624011,152.754241787501,755.742372271222,940.677538274032
"105",0.740338702743408,39.0285059576932,5.96094946132995,41.2028321038259,11.5706278109911,7.08896070411112,302.995464922943,577.962716372555,80.7361026955112,93.1142290789823,751.813048147048,1054.80851306999,1.87856047813127,233.972708323496,278.941119092456,507.429834548206,221.590217229411,1007.96117087007,1241.93387919357
"106",1.21414587796172,40.7075420598267,5.36603136728012,38.5213209881293,12.3199631944809,26.4894938296055,168.468791790198,195.114223171573,39.2423503293349,61.2604260560714,295.616999556979,464.085791347178,0,0,10.8266137617908,79.1236185440887,117.351431144446,207.301663450326,207.301663450326
"107",1.10761806235811,40.840122028014,5.57348977240886,39.9546282448059,10.7444302514332,24.1174880687622,246.83438151693,296.592604312699,38.2799749173226,65.4518060830664,400.324385313088,647.158766830018,0,51.9892270376878,118.617781677376,271.849543384179,185.922036509406,576.389361570961,628.378588608648
"108",0.807327277791108,39.5571579253573,6.2198199906231,40.5894109029155,11.3588300538717,7.48813119529909,344.715080325173,708.125968594082,45.6627519499286,112.633493042689,866.4222135867,1211.13729391187,1.57468481648993,197.345197395084,332.696574741736,537.697017613281,189.002560346621,1059.39615270164,1256.74135009672
"109",1.09502367592301,38.9066600841225,5.84806463185688,40.958277507998,11.832863262211,16.7555413995833,226.869401320097,251.043300276836,36.4408714191749,57.0441222459204,344.528293941931,571.397695262028,0,53.2195963877767,60.2503065289401,233.297964638896,205.431131242113,498.97940240995,552.198998797726
"110",1.04368360351933,42.8011815462021,5.67958557050518,38.4231886239723,10.2208322259035,10.6040460012893,353.650219412951,512.289015798859,51.5125361626792,89.1050165297113,652.906568491249,1006.5567879042,2.31971010426281,151.138087036456,198.536076300949,292.133780338834,212.395299711077,703.065156350859,854.203243387316
"111",0.924994623603586,40.0594918418172,5.36846976461736,40.366380317194,11.7456364310515,6.56457679447292,307.096055151639,520.706269205623,88.7701647074673,89.2885023925917,698.764936305682,1005.86099145732,0,223.485868290646,322.540075885666,465.376833711526,188.030522050025,975.947431647216,1199.43329993786
"112",0.726079815275953,39.4410038570677,6.56055359767737,45.1355629308363,7.02636102618109,7.66437201129804,855.881591349646,821.42211020535,234.405953049071,263.11071218832,1318.93877544274,2174.82036679239,10.733456205754,104.168274364193,148.768713785897,200.871844531089,50.0865149914294,399.727073308415,503.895347672608
"113",0.33286110713971,31.2885383063298,7.67867010447086,50.4912130969958,8.8595117607324,9.99125436129341,255.686953807772,336.097713757685,45.8377332992215,119.050477566089,500.985924622995,756.672878430768,4.26329678317513,153.040448023171,193.141964831297,304.070400814142,99.7965058048912,597.00887145033,750.049319473501
"114",0.598790551331738,33.5647146227885,6.54291912224082,51.0995850629455,6.91747694660304,4.29445355146559,593.194283380564,747.144033535532,79.3391354073134,200.592890215735,1027.07605915858,1620.27034253914,19.7328227288621,101.78979450561,198.882717193399,266.418359567789,49.6804096397189,514.981486400907,616.771280906517
"115",0.514577533818257,39.7557461278209,6.32153416122486,42.3678218219483,9.57767040855002,NA,190.048325437576,269.09488889124,40.8940391911834,70.9438161896502,380.932744272073,570.98106970965,1.47028721724841,105.276786826429,148.293656661867,230.675124321191,73.1851034388312,452.15388442189,557.430671248319
"116",0.989030694778657,41.2885416388264,5.32317788228828,40.393883592061,9.90459974197186,9.05046061490303,209.129762386757,266.872143258078,30.9358923867767,109.444754584019,407.252790228873,616.38255261563,4.85429176061612,107.126901728454,102.165319919748,200.938874245954,134.781647700257,437.885841865958,545.012743594412
"117",0.836631019735344,41.4246946395335,5.70120168643303,39.9523046639504,9.7730027706963,9.16142970282678,117.381550730798,133.177693341369,17.3857916015547,69.2134157214294,219.776900664353,337.158451395151,0,122.242911366926,136.622499129227,238.893201896033,120.10752192223,495.62322294749,617.866134314416
"170",0.714225928219841,37.6198410412608,5.54093556406014,43.4805141814747,11.4884452397629,8.48000291914307,400.454939866565,492.725179277048,62.8549630075674,138.531634594627,694.111776879243,1110.47385320862,15.9071364628094,185.203463396849,218.478958165142,314.462978009316,84.8348008925199,617.776737066978,802.980200463827
"171",0.906480892082049,39.4334748401409,4.90817203684186,43.2783798531881,10.3311229025532,8.13229007528777,440.496255438061,597.904229275966,65.4454925590442,152.213620493079,815.563342328089,1266.58133541596,10.5217376498079,120.952810097392,218.734230329826,193.408885566805,27.6449102423352,439.788026138966,560.740836236358
"172",0.812728286623418,39.035769358524,5.36764028014096,41.6150259009422,11.9117562949774,11.8680798219604,468.861982497499,733.357453128609,77.7073723964434,178.685370270603,989.750195795655,1458.61217829315,12.3704369614716,122.136220414412,144.916940323887,244.348542810369,53.7682059631273,443.033689097384,565.169909511796
"173",0.447229865548515,35.7600100145884,6.71648160011974,46.5832472007494,9.39994853183531,10.1343121438908,363.482350409541,537.215318379048,41.7936950295245,101.300508536396,680.309521944969,1043.79187235451,6.51928622617821,156.858165719721,236.585969565415,320.738779013289,79.9304685107974,637.255217089501,794.113382809223
"174",0.543882404544501,35.3397468119266,5.94297704626083,45.6655868835926,11.1832748937002,11.1814834753623,305.761848195484,514.427245639258,28.176948642514,95.7226751816613,638.326869463433,944.088717658917,2.12877332549655,176.407369620002,235.74505178041,369.366036589731,107.789372458535,712.900460828676,889.307830448678
"175",0.670160546272899,38.2133637401359,4.78609684092815,45.5379871266222,9.58699996429772,16.847835595691,379.001813062364,632.790896491736,63.1817545417112,91.0713395538469,787.043990587294,1166.04580364966,9.52576500847589,116.468257348851,320.955401984999,399.654465527856,75.0906269007867,795.700494413641,912.168751762492
"176",0.761894930312993,39.3146047628595,6.36872503160063,41.2767969816035,11.278620442406,12.2353762492814,347.507457477694,468.551117281849,68.3615271020133,98.3693302327751,635.281974616637,982.789432094331,5.84976342522396,172.774966351414,212.568523859135,388.218391499935,98.6091355390093,699.39605089808,872.171017249494
"177",1.02879500868372,39.3867357303636,5.17747154384665,43.1156742603648,9.87450795064817,15.494793436408,528.178787444751,921.03152961681,96.7953346290149,239.297301076781,1257.12416532261,1785.30295276736,43.455314211159,133.055523751484,224.165974176726,242.215160075331,51.3044674111889,517.685601663246,650.741125414729
"178",1.25808986916217,38.2183142586246,4.39421066299066,44.2920929123867,10.2480429848899,29.441546440485,333.311862506631,594.258239115623,66.9559174633226,166.297626799258,827.511783378204,1160.82364588483,15.8114387648732,73.6741476683504,251.143829140083,344.806003250987,105.794927994828,701.744760385898,775.418908054248
"179",0.78060077263844,36.3878748110119,4.87859768418686,45.0535868441828,11.4183414490709,29.5735148642902,241.112223887032,293.430060604043,41.6515148904426,81.9055605542113,416.987136048697,658.099359935729,13.7382501979837,86.9515910124195,235.213311437264,336.418535304166,95.4777777333633,667.109624474793,754.061215487212
"180",0.612703364949417,36.8098988713245,4.86006403097036,47.2515864971069,9.30661418229277,26.6268402748041,310.976500219054,403.931582077023,56.0655197053812,112.330916486361,572.328018268765,883.304518487819,14.167428593188,64.5745642755543,198.357049431954,316.026785048918,74.8600384436361,589.243872924508,653.818437200062
"181",0.856903179701261,42.3421794633991,4.14719023153748,41.9024223362537,9.54673292545036,11.6751630958168,282.587194623599,526.1618178688,91.3533821342297,103.518274519029,721.033474522058,1003.62066914566,16.1368427860404,106.250389458364,339.852169398162,423.732233077024,77.4884123832488,841.072814858435,947.323204316799
"182",0.768374571887541,39.1429456075187,5.56555299569688,43.3927730317603,10.0934261553828,NA,243.911598210072,288.58434866122,50.7995622325207,133.293898371402,472.677809265143,716.589407475215,43.5088486156822,182.214264815051,220.817905190642,281.82850367243,58.0510906840093,560.697499547082,742.911764362133
"183",0.86489662848897,39.7055668998,5.25874834461412,43.0323105794254,10.0637481115827,NA,308.663072134641,399.07023507969,79.3223546708117,169.14854456397,647.541134314472,956.204206449113,33.6138415928306,153.549294280529,189.524326727423,245.735275541863,55.928396820028,491.187999089313,644.737293369842
"184",0.852922107060558,41.8806914960688,4.91313410058691,41.9320800071686,9.39448258972998,14.0948621948274,371.953165265395,503.052864900149,65.9181516278166,200.215474383852,769.186490911817,1141.13965617721,54.9673574113008,148.016309464323,216.729867678023,271.67265361872,57.8200824418009,546.222603738543,694.238913202867
"185",0.849764199493268,40.3421054816095,5.75382567745924,41.0771176769612,10.7248767057155,NA,324.892573057394,500.543436263246,55.8746731271564,250.846602695015,807.264712085418,1132.15728514281,53.6285553223846,182.066533053968,229.558101242235,300.607062767154,71.3695727971168,601.534736806506,783.601269860474
"186",1.03344847637716,39.0667658673157,4.79536121045331,45.0952731747934,8.40727125789835,NA,740.747892851085,1253.78261197131,133.495723312874,242.166560688949,1629.44489597313,2370.19278882422,35.8911191210092,136.115832210707,270.257697294728,263.513177612795,43.636609230849,577.407484138372,713.52331634908
"187",0.939595642871668,40.6613534171969,4.38866632299924,42.9308366948634,9.77210354559095,NA,488.958764248156,810.37201336863,102.917196120463,202.444540725098,1115.73375021419,1604.69251446235,18.7410290085157,151.176521945266,301.579240355817,399.566328474635,80.6847150131852,781.830283843637,933.006805788903
"188",0.519731745426249,36.8126690745054,5.43074001117595,46.5167251989177,9.44835821259812,26.5811780286302,368.620768295792,495.262002588191,45.0115258022032,101.471072661573,641.744601051967,1010.36536934776,16.3971575831924,139.789154587746,272.641186722617,348.192924403954,87.6700987473749,708.504209873946,848.293364461692
"189",0.65178395439552,36.5290699833784,5.5182909018993,45.9811161350805,10.3109146487146,NA,185.681114168414,226.619930734178,44.9003138251908,82.5485265091287,354.068771068498,539.749885236911,13.440172388893,8.87365229757477,24.0286646801344,145.722844129762,83.3189899417036,253.0704987516,261.944151049174
"190",0.486491674303603,38.3741206947295,4.46442167431231,46.5247227908915,9.02790978063933,12.4460798842068,229.801924993975,359.74804573202,47.9319122125421,135.4042695296,543.084227474162,772.886152468137,18.3718565399297,100.986208052419,223.478038067684,281.19261842596,66.5585809043944,571.229237398038,672.215445450457
"191",0.483179493022283,36.8585557520685,4.68804947306946,48.692511551163,8.07941394328894,16.2291094272541,380.182302049133,503.352452093682,53.0111556153242,116.270233663683,672.63384137269,1052.81614342182,12.2275226714995,102.013544098802,269.626931143653,306.216796348168,59.9364580083358,635.780185500157,737.793729598959
"192",0.620310389883239,37.5973426602407,4.70894719555807,46.8050118623237,9.19182715771482,16.8043711367814,369.78466177523,468.69625198397,69.6486278060211,155.710897808191,694.055777598182,1063.84043937341,14.3137044021405,139.831361567248,293.098577961271,313.910436977995,66.0885349078631,673.097549847129,812.928911414377
"193",0.55617356483404,36.2492285274829,5.65533279173555,45.6055598594015,10.8448876428718,12.0640948148581,446.352542175351,616.171673789989,61.6866537463528,143.556280810488,821.414608346829,1267.76715052218,26.9925519685056,173.921903539054,213.404760230032,292.062026003378,78.0475925843188,583.514378817729,757.436282356783
"194",0.681345040730149,38.0517128357559,5.62912555322307,43.1928832432125,11.296226718039,23.6268454439072,518.191789328259,821.831733182532,78.1101257938889,191.922103864168,1091.86396284059,1610.05575216885,11.066948137699,181.492912635723,203.399361527302,261.783699159971,67.2875077899335,532.470568477207,713.96348111293
"195",0.41938342246895,36.9528267988607,6.31314151648749,44.9083686245138,10.3238733322279,11.040663239704,418.015347588289,515.293744252415,52.4212423822776,110.17835168837,677.893338323063,1095.90868591135,0,NA,NA,NA,NA,NA,NA
"196",0.835357253044267,40.057741283578,4.88050105280233,41.2368577262019,11.6756113146525,NA,522.393359692545,798.693126965126,106.387419576141,219.661406785495,1124.74195332676,1647.13531301931,7.47922583933075,163.709938983264,236.840394827793,252.374693751749,72.0930060774294,561.308094656972,725.018033640235
"198",0.669988292765892,35.5835450467199,5.2168240883951,46.4588862678483,10.4878974889188,NA,276.265707843001,362.657205255385,52.7825823738115,109.65132077575,525.091108404947,801.356816247947,12.4794881533914,91.0104558297075,156.146031917509,300.432635564352,103.383665386588,559.962332868449,650.972788698156
"199",0.65536947942371,37.3916860426237,5.78717332388638,42.9840073712977,11.7235749472399,19.9699160932503,630.044928159233,907.825297009823,90.3545438492158,228.703901033831,1226.88374189287,1856.9286700521,12.7708039330139,213.383902259349,206.883232970191,245.691361991982,54.9155127216426,507.490107683816,720.874009943165
"200",0.53989066386688,36.7937780701357,5.25000466027113,46.1762553362606,10.334956210826,19.0223025620759,298.696109572373,383.269935843081,54.5996751339865,116.425310922806,554.294921899874,852.991031472246,16.0575685463446,117.343189343041,234.943823735562,330.813608444325,87.3389180087408,653.096350188628,770.439539531669
"201",0.59265442111176,36.7027144811857,5.16039177050493,46.1779991353791,10.1769273537538,NA,534.994713117464,728.042131315649,90.8576805415268,173.910507011638,992.810318868814,1527.80503198628,10.4729883554807,176.718750878433,284.793282297475,328.18315918621,72.6572169402049,685.63365842389,862.352409302323
"202",0.516061804507474,37.1206010100495,5.71261666698254,44.4646356463837,11.0300384879408,NA,328.018296765248,418.532547619041,49.2816506144369,133.194012574636,601.008210808114,929.026507573363,17.2331317763433,114.193385953805,140.223876036825,261.782872460839,75.0525072994954,477.05925579716,591.252641750964
"203",0.576450045976727,34.6942166246195,6.14814482545823,45.3312948353194,12.2807775946945,9.47897090117186,327.058143838362,461.710535529297,46.06310045822,106.273578091268,614.047214078785,941.105357917146,10.99739755149,257.95095298055,260.65777832644,357.42665790596,107.193586895749,725.278023128149,983.228976108699
"204",0.745830799758441,40.3515270134382,6.00827208884296,40.5663748056758,11.2667117340753,11.8574288969669,539.987879225783,928.970169231366,84.7093421376896,228.153251754224,1241.83276312328,1781.82064234906,16.3027682325134,239.064010383327,249.474964722626,232.666859130858,64.6553890614601,546.797212914944,785.861223298271
"205",0.743822291768505,39.3187566659273,5.55062163660451,42.6005241514893,10.3738185105128,27.3154296456222,414.777099628137,646.302944690162,83.4149847936865,219.678332074904,949.396261558753,1364.17336118689,20.1835490398244,102.374270357081,132.293724732077,187.69662179186,58.8068328754528,378.79717939939,481.17144975647
"206",0.528737244774497,38.6307680654802,6.01444257809002,43.8613605500238,9.64813853322622,28.6315783978992,178.140112743796,220.959929041638,36.8282146390793,79.2241611131325,337.01230479385,515.152417537646,23.6036250234055,43.5893337215755,91.5950139850982,194.7957354985,74.6234093491305,361.014158832729,404.603492554304
"207",0.75719209664775,41.2960435333524,4.51194468211254,43.8965532812925,7.91200249219636,21.3150891781925,299.66040279391,498.263170915989,52.6775937596159,160.522919126184,711.463683801789,1011.1240865957,9.41579052243402,124.521478924815,328.533833861603,360.019101725689,90.9654573795855,779.518392966877,904.039871891692
"208",0.452123819843815,36.0266290999614,5.66630011893763,46.3006649632657,10.141355302748,18.9300547995017,300.212302591641,397.726779172904,44.0867669504102,101.865240078546,543.67878620186,843.891088793502,17.269025310097,92.5203789194093,181.437788685461,262.316773173916,69.7797847000341,513.534346559411,606.05472547882
"209",NA,NA,NA,NA,NA,12.4233142008409,302.420549301278,409.019347072439,57.575090279976,98.6660355648415,565.260472917256,867.681022218534,23.8577499264067,116.17047117472,196.607480221777,312.261688726686,72.5257999924148,581.394968940878,697.565440115598
"210",0.747038810860944,40.7928674721216,5.08186612395672,42.2328710019081,9.93130079189179,NA,239.570626672121,325.375337177577,43.6668525624041,145.698457912787,514.740647652768,754.311274324889,29.2848881696281,48.2087635044459,54.0243507347587,117.869020375129,23.8648700165621,195.75824112645,243.967004630896
"211",0.793432785844909,39.7149853688724,5.37645987240667,42.1090442035312,10.8234241033286,20.7970524211049,376.635849867262,488.271860499817,82.063412851909,204.709188908997,775.044462260723,1151.68031212799,26.9145124426364,NA,NA,NA,NA,NA,NA
"212",0.719315419020666,38.645092930822,5.46258087164962,43.0169165391527,10.5505834351332,21.3136609202709,305.11020774517,425.328717853063,73.9278075704604,138.642649457487,637.89917488101,943.00938262618,21.9168084101371,23.7377766295298,35.1629058776832,99.2247580377653,41.2689985285201,175.656662443969,199.394439073498
"213",0.801965019654286,42.028627027544,5.03098479121567,40.3277418363884,10.9097517035639,21.2131287924898,381.451977513442,497.415960459009,56.8629250350947,185.628136358775,739.907021852878,1121.35899936632,29.5378236207274,100.014305107303,111.901792672184,208.495955736889,44.0568768819515,364.454625291024,464.468930398327
"214",0.8148360473178,39.2481138214605,5.3043068893919,41.3203466962814,11.7097351754629,14.9229898653934,583.956824791514,906.176085850133,86.3900967794807,211.821838447076,1204.38802107669,1788.3448458682,19.3942588152325,199.013331548757,189.24371905456,241.045878805587,54.6034888587912,484.893086718938,683.906418267695
"215",0.659947020234335,39.9322727595782,5.56221546234229,41.8369258772947,10.6699856160301,NA,368.946390152683,511.106358506932,71.793683854904,135.296895516462,718.196937878298,1087.14332803098,18.5541227723356,129.374841446945,201.148572056422,321.542055805426,78.39524163715,601.085869498997,730.460710945942
"216",0.656345201099568,39.7344422830792,5.79483980622326,42.3304869744853,10.3315023556263,16.8700344609522,565.62882111465,797.400757174026,85.1416508551129,199.984374157502,1082.52678218664,1648.15560330129,0,249.104753209653,194.887238907316,193.94397376106,38.5623692264187,427.393581894795,676.498335104448
"217",0.942520605674684,37.6467320179138,4.57302608694886,46.0526851942642,9.17964769742131,20.1066412092004,485.816451748724,659.680869229575,71.9663512060073,158.855981202391,890.503201637973,1376.3196533867,11.4232703448728,155.399050452646,215.946954789988,228.068245795612,54.7828946050015,498.798095190601,654.197145643247
"218",0.705897306804321,37.8432295420596,5.55094348309711,43.037232305416,11.587691433987,23.8513562783884,462.565428484251,575.445189705138,91.1532879411004,166.892071170793,833.490548817031,1296.05597730128,15.9861688500422,155.958792571372,169.936906080027,247.318572504073,68.9815062588431,486.236984842942,642.195777414315
"219",0.898263183358485,38.110678284591,4.57383267240441,46.1008217886153,8.94724604242315,26.9235822237718,485.057751668505,621.833690108216,78.1997992396808,195.433578207992,895.46706755589,1380.52481922439,24.5149185609593,65.5648436403219,94.194288688558,164.894338768987,37.4835351578248,296.57216261537,362.137006255691
"220",0.680314189743975,38.2749604596418,4.85490542657363,45.5877961084559,9.539228108588,19.751932916012,304.150657588887,530.941718558295,67.5497640148238,121.131466338649,719.622948911768,1023.77360650065,17.793271031529,88.7495688292241,256.330176083996,411.502922156517,75.4044815664979,743.237579807011,831.987148636235
"221",NA,NA,NA,NA,NA,NA,169.139179279256,236.144103412721,16.7306963545567,70.7338657283499,323.608665495628,492.747844774884,24.6658216128756,25.2533517729548,44.2380919191357,74.5085282895334,17.3495668850404,136.09618709371,161.349538866664
"34",0.687001142062565,36.4094091964122,6.85716257703529,47.0707684210651,7.06940919038662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",0.731894285638802,40.5825291120216,6.15330843313193,40.3913444068714,11.0279176351523,13.8112742622491,NA,NA,NA,NA,NA,NA,NA,166.533907300164,177.152343179443,250.517699427213,70.6254508970754,498.295493503731,664.829400803895
