Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
2;M271;501.402708617357;477.8638779922643;23.538830625092714
3;M174;659.5467764768854;732.1775607049607;-72.6307842280753
15;M161;771.3047927508217;493.2525005402409;278.0522922105808
21;M296;421.17480465648765;375.0657811652275;46.10902349126013
22;M224;411.788557742237;386.2597772812072;25.528780461029783
24;M144;2448.1579557525183;1605.1730256255066;842.9849301270117
30;M88;574.5290970830624;986.546681863444;-412.0175847803815
38;M91;1412.7119304032985;1488.7815551362617;-76.06962473296312
52;M182;2089.874616149177;1810.6478026422408;279.2268135069364
53;M229;340.33986323078;784.4500013083738;-444.1101380775938
61;M294;671.7058352082576;667.140471436138;4.565363772119554
72;M195;258.99189538036563;309.61616126107356;-50.624265880707924
75;M282;645.351603802549;410.3285418386542;235.0230619638948
83;M262;590.8288047789405;623.4362172164605;-32.60741243752
87;M150;789.3181191540212;1078.1222868935577;-288.8041677395364
88;M201;317.6816432875111;568.9626251300251;-251.280981842514
93;M217;558.0536729794691;686.3017618652873;-128.24808888581822
100;M197;299.38262765412867;697.879484853254;-398.4968571991253
102;M272;736.8156757935468;1176.559967967672;-439.74429217412523
103;M298;474.88663657285485;477.02608209862757;-2.1394455257727145
107;M97;347.768888861859;1343.2606027021366;-995.4917138402775
113;M276;1272.6647306023021;1328.0996052231528;-55.43487462085068
