Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
6;174;11.181488014741703;10.674783360910503;0.5067046538311999;0.5067046538311999
12;42;15.637009154361134;21.10724477885991;-5.470235624498777;5.470235624498777
22;110;10.60404371544805;8.876595880948395;1.7274478344996549;1.7274478344996549
23;58;21.639961822459064;23.93060570129036;-2.290643878831297;2.290643878831297
25;111;6.564579651983243;6.509817040368469;0.05476261161477325;0.05476261161477325
26;11;7.037243065604405;8.20753900795079;-1.1702959423463861;1.1702959423463861
28;28;11.345621161147362;11.488760957509596;-0.1431397963622345;0.1431397963622345
31;191;16.229120335038417;14.89107509620669;1.338045238831727;1.338045238831727
36;76;16.808336169007855;20.464108798058373;-3.6557726290505173;3.6557726290505173
46;1;8.116866696351998;8.715306334874988;-0.59843963852299;0.59843963852299
52;51;2.2688639000316826;4.969952666402005;-2.7010887663703222;2.7010887663703222
59;43;15.104058134215665;18.64712649657559;-3.543068362359927;3.543068362359927
67;206;28.63158052159755;22.534596652246215;6.096983869351334;6.096983869351334
76;62;5.757906003999406;5.85786787139137;-0.099961867391964;0.099961867391964
96;69;13.059801691186985;10.463849404335722;2.5959522868512632;2.5959522868512632
100;208;18.930046609205313;17.96833835811914;0.9617082510861721;0.9617082510861721
101;38;7.688349315403772;8.720088799228117;-1.031739483824345;1.031739483824345
104;12;12.12261047523268;19.319269010022996;-7.196658534790316;7.196658534790316
105;113;9.991256040538135;11.249499399665662;-1.258243359127528;1.258243359127528
108;80;28.65133555123466;24.868165316259816;3.7831702349748433;3.7831702349748433
109;94;9.538569155622183;9.490672270552778;0.04789688506940415;0.04789688506940415
112;96;4.938191524506674;5.407184686651784;-0.46899316214511;0.46899316214511
118;14;12.506891490596397;14.720657797008299;-2.2137663064119018;2.2137663064119018
