Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
6;M266;1731.2688676586306;1599.842755110585;131.4261125480457
10;M40;582.2016454256004;603.263417752847;-21.06177232724656
16;M178;1997.0798843771247;1339.1848084538642;657.8950759232605
17;M253;614.1165298716887;547.150761967048;66.96576790464076
23;M183;2843.864820675282;1749.6947065019403;1094.1701141733415
29;M246;790.3229939936131;516.3709956894817;273.9519983041314
31;M190;434.5171839829339;704.4199192681635;-269.90273528522965
32;M164;894.1880085227818;722.8668956042409;171.32111291854096
34;M239;310.36041942289074;396.15761993922206;-85.79720051633132
36;M167;1206.9947577915634;773.2950501188743;433.6997076726891
40;M84;1444.5820719686124;1570.59395002225;-126.0118780536377
43;M114;1296.7228388435171;1534.0523008897121;-237.32946204619498
45;M287;679.7470852147801;731.0992240882194;-51.352138873439344
56;M31;981.4503693128013;1542.8464009854893;-561.396031672688
63;M146;192.28379893665024;302.86610320387507;-110.58230426722483
65;M232;437.90516812525823;506.5488104161117;-68.64364229085345
66;M304;551.2426635624004;576.5115287933965;-25.268865230996084
68;M274;222.772600035329;434.7529084914864;-211.9803084561574
79;M73;419.6843409176078;302.08930938590635;117.59503153170147
104;M255;266.7335919772273;307.08854654358225;-40.354954566354934
108;M149;308.36994174577814;280.6246358974161;27.745305848362023
109;M231;349.3477125755039;489.6382295489009;-140.29051697339696
111;M142;67.64890081228785;291.0346196208152;-223.38571880852734
