"Compose";"Pretraitement_Gagnant";"Nombre_VL";"Rc";"R2cv";"RMSEC";"RMSECV";"R2p_Externe";"RMSEP_Externe";"RPD_Externe"
"ratio.beta.natif";"rbind(list('adj',''), list('red',c(1,1300,1)), list('ref2abs',''), list('snv',''), list('sder',c(1,3,15)))";2;0,3829;0,2748;0,0911;0,0988;0,4249;0,0817;1,3412
