Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
1;M165;0.6917531671415301;0.5685575002645704;0.12319566687695971
5;M137;0.7024543584662528;0.6282621273477642;0.0741922311184886
11;M269;0.5550616658230719;0.5844144139707786;-0.02935274814770672
12;M207;0.6453931427024643;0.517863572673373;0.12752957002909127
13;M10;0.6235586196227156;0.5148756833270776;0.10868293629563808
19;M157;0.3823932197592448;0.45586166565690456;-0.07346844589765977
27;M153;0.4986193900642258;0.4927667656956153;0.005852624368610504
37;M247;0.5829298886359501;0.5741930643321609;0.008736824303789192
41;M72;0.7967426846658;0.594837977802343;0.20190470686345696
46;M193;0.658324401557916;0.5532093444809201;0.10511505707699598
48;M241;0.4949685712222622;0.4799448523155258;0.015023718906736372
54;M260;0.5710702167628884;0.5408958214603118;0.030174395302576595
67;M117;0.7157822798987842;0.4714943815027073;0.2442878983960769
70;M306;0.631093948802454;0.6210575741474184;0.010036374655035596
71;M199;0.5813796139560551;0.46699843922219064;0.11438117473386444
73;M280;0.41443924173960894;0.487305552440258;-0.07286631070064908
81;M18;0.6640517032811216;0.49247389215583914;0.17157781112528248
82;M203;0.5012031711257151;0.4781902492711499;0.023012921854565216
84;M192;0.6344182172978172;0.5047573456356108;0.1296608716622064
92;M204;0.5878870864499053;0.501827029361888;0.08606005708801723
99;M100;0.6160641511345665;0.533363544857513;0.08270060627705345
105;M237;0.5922463871428834;0.5963694750861656;-0.0041230879432822
112;M264;0.3343017348612455;0.48552572810266065;-0.15122399324141517
