Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
3;61;38.70834644632934;40.225262301547936;-1.516915855218599;1.516915855218599
8;10;42.908295773110765;43.15939639127305;-0.25110061816228324;0.25110061816228324
10;191;48.69250795026307;46.23089568836583;2.461612261897244;2.461612261897244
21;100;40.899400704873116;42.937814398534044;-2.038413693660928;2.038413693660928
39;80;44.971409942831784;45.41646765429784;-0.4450577114660561;0.4450577114660561
41;52;44.22584233951888;43.32657969204642;0.8992626474724545;0.8992626474724545
43;203;45.3312908780744;44.236955737362386;1.0943351407120119;1.0943351407120119
46;201;46.178001343584896;44.54758017336535;1.6304211702195488;1.6304211702195488
57;216;42.33049258314338;42.91127065984054;-0.5807780766971575;0.5807780766971575
58;77;43.766423139181114;42.41135733910719;1.3550658000739233;1.3550658000739233
59;88;45.54764307190778;42.7879708110088;2.7596722608989808;2.7596722608989808
60;41;41.33727839999788;40.467245812000854;0.8700325879970237;0.8700325879970237
62;45;39.45384179065887;40.8654306644579;-1.411588873799026;1.411588873799026
67;111;40.366395302237265;41.6485025373655;-1.2821072351282368;1.2821072351282368
72;11;41.457320005846654;42.11310844524691;-0.6557884394002542;0.6557884394002542
76;112;45.135561417516556;40.971130085890245;4.164431331626311;4.164431331626311
81;64;42.606667960569645;41.23829933644879;1.3683686241208548;1.3683686241208548
85;114;51.09958966085095;45.65138882742644;5.448200833424515;5.448200833424515
86;86;43.252975825947885;42.96259385048949;0.29038197545839495;0.29038197545839495
95;196;41.23686180565854;43.05153428663254;-1.8146724809739965;1.8146724809739965
97;42;38.20762613431945;40.39663910956728;-2.1890129752478344;2.1890129752478344
98;12;43.22680085022841;43.22913625441103;-0.0023354041826237903;0.0023354041826237903
111;35;43.6342915907829;44.83683022451853;-1.202538633735628;1.202538633735628
115;78;40.15088411904292;40.63523348253344;-0.4843493634905158;0.4843493634905158
125;14;47.716585191709555;46.0486893163682;1.6678958753413582;1.6678958753413582
131;117;39.952303051076804;40.546452755537615;-0.5941497044608113;0.5941497044608113
133;85;42.54646136225492;42.10142262658255;0.4450387356723695;0.4450387356723695
