Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
4;M145;0.7887486302985641;0.7548103712815537;0.03393825901701042
7;M29;0.8544495921281551;0.9220925433123485;-0.06764295118419339
8;M180;2.3993667743472913;1.415033146627363;0.9843336277199284
9;M301;0.41946810525614064;0.6473972610228306;-0.22792915576668993
14;M250;0.47300546719755343;0.7302957606826302;-0.2572902934850768
18;M155;1.550426142473326;1.079102840448554;0.471323302024772
20;M154;1.4263535769629865;1.3022501736956795;0.12410340326730696
25;M268;1.0654952561727549;1.339488177701639;-0.2739929215288841
26;M177;1.0866753092258972;1.055111501891232;0.03156380733466513
28;M225;0.3147127569801835;0.8397624678402865;-0.5250497108601031
35;M79;1.545372625449121;1.0123715122275845;0.5330011132215364
39;M212;0.5313020181395111;0.800501306284691;-0.2691992881451799
44;M251;0.5460088889630441;0.8839498158239968;-0.3379409268609527
50;M49;0.8832044695984463;1.0188339316537314;-0.13562946205528503
57;M48;1.4377678078247678;0.9829060068740783;0.4548618009506895
69;M103;1.1056824163602503;0.9089790584187373;0.19670335794151306
80;M263;0.662924124310854;0.9249328529703307;-0.26200872865947666
85;M258;0.7560099150639711;0.9578402349812148;-0.20183031991724376
86;M38;0.8478376824295641;0.7608615120204252;0.08697617040913896
91;M8;1.0803614707754936;1.0872410783443403;-0.006879607568846646
94;M45;2.005825623378534;1.0331902724468656;0.9726353509316683
96;M162;1.0035321648505187;0.9574667352255619;0.046065429624956744
101;M278;0.37126884629257945;1.0756071458525571;-0.7043382995599776
