"Numero_Echantillon";"Identifiant_Ech";"Valeur_Mesuree";"Valeur_Predite";"Ecart_Mesure";"SEP"
6;"M111";52,5;52,6223865069417;-0,122386506941709;0,122386506941709
19;"M152";44,45334;42,2903188815991;2,16302111840086;2,16302111840086
21;"M154";43,6;40,8063795580948;2,79362044190525;2,79362044190525
31;"M172";38,2;40,21806150628;-2,01806150628003;2,01806150628003
36;"M178";38,1;42,1662111289062;-4,0662111289062;4,0662111289062
40;"M183";45;44,1451613808367;0,854838619163317;0,854838619163317
41;"M186";44,58506;42,9188162050951;1,66624379490489;1,66624379490489
42;"M190";45,3;44,8453128955053;0,454687104494688;0,454687104494688
48;"M2";59,7;52,6286616523705;7,07133834762953;7,07133834762953
60;"M224";42,4;39,4016188814789;2,99838111852109;2,99838111852109
61;"M225";53,2;50,2440935788762;2,95590642112376;2,95590642112376
73;"M247";40,2;42,6708850084382;-2,47088500843823;2,47088500843823
80;"M260";42,1;44,236342997909;-2,136342997909;2,136342997909
83;"M269";32,8;31,8674101268053;0,932589873194736;0,932589873194736
87;"M276";46,5;51,3294119061788;-4,82941190617878;4,82941190617878
93;"M285";44,5;40,0366601768227;4,46333982317726;4,46333982317726
95;"M287";34,79296;34,1763894211062;0,616570578893842;0,616570578893842
99;"M290";40,8;40,7328197899911;0,0671802100089423;0,0671802100089423
104;"M300";42,2;42,9687575373512;-0,768757537351156;0,768757537351156
105;"M303";39,33518;43,952317363606;-4,61713736360598;4,61713736360598
110;"M35";35,4;39,4511061240791;-4,05110612407908;4,05110612407908
115;"M48";39;40,7961017992382;-1,79610179923817;1,79610179923817
116;"M6";44,1;46,5982133762268;-2,49821337622681;2,49821337622681
117;"M69";40,6;40,5874655419292;0,0125344580708457;0,0125344580708457
122;"M79";49;45,1055483758871;3,8944516241129;3,8944516241129
128;"M96";47,3;46,3631760607372;0,936823939262787;0,936823939262787
