Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
4;M145;126.00460523029855;269.5336003589734;-143.52899512867484
7;M29;140.23892579212816;181.05372236256102;-40.81479657043286
8;M180;465.57766767434725;779.5270465464533;-313.9493788721061
9;M301;767.5083953052562;652.9453803426494;114.56301496260676
14;M250;234.25861086719758;214.78955960250264;19.46905126469494
18;M155;346.7519531424733;300.92764505678247;45.82430808569086
20;M154;757.7284858769631;640.9859961874389;116.74248968952418
25;M268;917.7689245561727;809.656325921102;108.11259863507064
26;M177;1163.6687011092258;942.5373543523;221.13134675692584
28;M225;871.3648137569802;739.5158328360413;131.84898092093886
35;M79;1248.331188225449;771.8230724754411;476.50811575000796
39;M212;206.6808267181395;161.4454711166242;45.23535560151532
44;M251;326.36067698896306;150.51456069831565;175.84611629064742
50;M49;97.71453236959844;131.5602461952407;-33.84571382564225
57;M48;182.36109160782476;274.0407795060977;-91.67968789827293
69;M103;890.0218736163603;872.7940437667934;17.227829849566888
80;M263;889.4158101243108;359.1905375955697;530.2252725287411
85;M258;499.938881915064;322.9840874715864;176.95479444347757
86;M38;384.37713498242954;345.0781328319714;39.299002150458136
91;M8;497.0441409707755;577.7806825672909;-80.7365415965154
94;M45;116.31810672337853;244.05090000740114;-127.7327932840226
96;M162;247.7324153648505;316.3882359546908;-68.65582058984029
101;M278;260.1531458462926;267.40370840192327;-7.250562555630665
