Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
2;M271;329.850788617357;227.8475407784802;102.0032478388768
3;M174;437.2386664768854;422.33675734336606;14.901909133519325
15;M161;335.1272327508217;353.53349764777505;-18.40626489695336
21;M296;256.44483465648767;210.60289124981668;45.84194340667099
22;M224;291.64693774223696;258.1782158020514;33.46872194018556
24;M144;917.8779857525182;934.6147172340371;-16.736731481518973
30;M88;302.3857770830625;668.0285270321792;-365.6427499491167
38;M91;970.2774104032987;1080.7244122658208;-110.44700186252203
52;M182;1115.3533561491772;855.3926695955802;259.96068655359704
53;M229;217.88328323078;337.2790597930926;-119.39577656231259
61;M294;376.40371520825767;326.6042922932578;49.799422914999866
72;M195;125.24188538036567;204.43403065844947;-79.1921452780838
75;M282;418.6424938025489;413.2938248208858;5.348668981663138
83;M262;221.51463477894046;286.9230178123729;-65.40838303343244
87;M150;470.0561391540212;429.264995341598;40.79114381242317
88;M201;244.4456132875111;403.8816748589107;-159.4360615713996
93;M217;284.87029297946907;319.2593703696889;-34.389077390219825
100;M197;194.68510765412867;327.8293992863143;-133.14429163218563
102;M272;365.0196457935468;324.3057972808931;40.71384851265367
103;M298;218.37769657285483;253.40933634143428;-35.03163976857945
107;M97;128.63934886185902;557.4291062256325;-428.78975736377345
113;M276;911.1908806023021;718.75321581612;192.43766478618204
