"Compose";"Pretraitement_Gagnant";"Nombre_VL";"Rc";"R2cv";"RMSEC";"RMSECV";"R2p_Externe";"RMSEP_Externe";"RPD_Externe"
"X9.cis.beta.carotene";"rbind(list('adj',''), list('red',c(1,1400,1)), list('snv',''), list('sder',c(2,3,15)))";5;0,724;0,5457;34,5039;44,2675;0,6381;42,8392;1,6907
