"Compose";"Pretraitement_Gagnant";"Nombre_VL";"Rc";"R2cv";"RMSEC";"RMSECV";"R2p_Externe";"RMSEP_Externe";"RPD_Externe"
"ratio.alpha.natif";"rbind(list('adj',''), list('red',c(1,1300,1)), list('snv',''), list('sder',c(1,3,21)))";8;0,6278;0,396;0,0708;0,0902;0,379;0,0849;1,2906
