Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
1;1;886.3785003944707;977.6054187256249;-91.22691833115414;91.22691833115414
9;174;889.307823102641;840.6665207190467;48.64130238359428;48.64130238359428
26;109;552.1990062832225;692.2875146520497;-140.0885083688272;140.0885083688272
28;38;776.2114395449913;1170.648586514426;-394.4371469694346;394.4371469694346
34;47;1001.3792871979886;699.9265774645577;301.4527097334309;301.4527097334309
41;85;889.232900640798;867.7387432606612;21.494157380136812;21.494157380136812
44;70;458.33721800623704;747.1779039506836;-288.84068594444653;288.84068594444653
49;60;685.8352777644031;746.080368735509;-60.24509097110581;60.24509097110581
59;30;1291.03471104672;1085.1194635022089;205.9152475445112;205.9152475445112
61;212;199.394448974089;587.3162677466585;-387.9218187725695;387.9218187725695
62;42;777.3450703372235;751.0964656171562;26.248604720067306;26.248604720067306
66;94;548.8224908036751;891.6979734298338;-342.8754826261587;342.8754826261587
74;203;983.2289916087651;802.4523384616629;180.77665314710225;180.77665314710225
78;84;1072.4749732568748;989.3425821566601;83.1323911002147;83.1323911002147
82;88;662.4362391013026;796.7759272871212;-134.33968818581866;134.33968818581866
83;183;644.7372964762255;809.0947181698465;-164.35742169362095;164.35742169362095
89;16;548.1711410891687;944.5004022128647;-396.329261123696;396.329261123696
93;95;818.5285445445543;769.6216135101764;48.90693103437786;48.90693103437786
95;62;748.6124888134449;754.9135800327896;-6.301091219344698;6.301091219344698
104;173;794.1133774956364;773.0822648880395;21.031112607596924;21.031112607596924
107;91;1602.0377207452318;948.0202291423212;654.0174916029106;654.0174916029106
114;218;642.1957926272286;569.860403307581;72.33538931964756;72.33538931964756
116;74;769.0704512599108;816.7535313694627;-47.68308010955195;47.68308010955195
119;199;720.8740048526295;707.4100981866394;13.463906665990066;13.463906665990066
124;8;1058.003551956007;960.5012644284267;97.50228752758028;97.50228752758028
129;108;1256.7413561148926;957.4560648836552;299.28529123123735;299.28529123123735
131;79;721.0538254300557;915.6805175323477;-194.62669210229205;194.62669210229205
