Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
4;M145;99.38404523029855;150.5929397035092;-51.208894473210634
7;M29;119.82487579212815;205.86877595796523;-86.04390016583707
8;M180;1117.0880176743472;1086.7080024410407;30.380015233306494
9;M301;321.94886530525616;361.6517693495022;-39.702904044246054
14;M250;110.81008086719756;158.3727517797224;-47.56267091252484
18;M155;537.6122131424734;441.1098034320743;96.50240971039909
20;M154;1080.799425876963;837.0270283275455;243.7723975494174
25;M268;977.8834445561728;1050.2581077835919;-72.37466322741909
26;M177;1264.528711109226;892.3828769228751;372.14583418635084
28;M225;274.22637375698014;493.20376877414685;-218.9773950171667
35;M79;1929.126578225449;550.9540155876906;1378.1725626377583
39;M212;109.81268671813952;148.53666622028965;-38.72397950215013
44;M251;178.19682698896304;175.46178714029998;2.735039848663064
50;M49;86.30363236959845;159.47695284059807;-73.17332047099963
57;M48;262.19445160782476;246.10463569758625;16.089815910238514
69;M103;984.0783536163602;480.2537956569007;503.8245579594595
80;M263;589.6328501243108;363.838120167205;225.79472995710586
85;M258;377.96278191506394;246.92531906642873;131.03746284863522
86;M38;325.89136498242954;237.16203301492942;88.72933196750012
91;M8;536.9868809707756;332.0819524608719;204.9049285099037
94;M45;233.31423672337854;243.5134638870008;-10.199227163622254
96;M162;248.6110653648505;378.775964350832;-130.1648989859815
101;M278;96.59044584629257;301.37540464956993;-204.78495880327736
