Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
33;35;955.5518204139858;951.1890858975743;4.362734516411479
42;170;802.9802021775098;856.654865619538;-53.67466344202819
47;43;1671.6823821476523;832.0206368102547;839.6617453373976
49;26;550.8725606771918;844.0940641265604;-293.2215034493686
51;176;872.1710204903336;782.997274149671;89.17374634066266
55;192;812.9289217243722;775.9463990884065;36.98252263596578
58;50;588.6599595835653;768.3177614703025;-179.65780188673716
59;180;653.8184405126964;800.3867574051751;-146.56831689247872
60;64;476.7581624573843;762.7951469166749;-286.0369844592906
62;36;1250.4597910265602;1141.8543916510016;108.60539937555859
64;177;650.7411134526628;763.5966534277317;-112.85553997506884
76;38;776.211438135375;1175.272030539596;-399.060592404221
80;49;357.3371068278379;846.464760245895;-489.12765341805715
85;116;545.012735509476;665.4530323606807;-120.44029685120472
89;206;404.60348725670195;519.1397852914777;-114.53629803477571
91;9;788.6712016654345;944.2208355996628;-155.54963393422827
92;171;560.7408459228078;874.0680672159901;-313.32722129318233
98;41;976.5846856769957;849.8198960923063;126.76478958468942
105;113;750.0493178606439;887.8767392708422;-137.82742141019833
110;94;548.8224868216308;911.9869739549753;-363.16448713334444
111;22;1000.2019840900178;823.136872123833;177.06511196618487
113;216;676.49833570675;779.8471272997177;-103.3487915929677
114;187;933.0068304213241;721.7314467776996;211.27538364362454
116;212;199.39444208897143;538.9598561804527;-339.5654140914812
126;221;161.34956077122027;716.8948433337474;-555.5452825625272
130;15;1394.6873153267936;1014.3030772753009;380.38423805149273
