Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
5;3;179.83169491736024;241.5528228277582;-61.72112791039797
11;27;74.03551845023476;167.7619047087875;-93.72638625855275
12;199;213.38389760205146;190.44441868231203;22.93947891973943
19;204;239.06400130308626;152.96557183761834;86.09842946546792
20;70;75.58650640762129;135.1744719764577;-59.587965568836424
27;81;148.67099875148722;119.06078923225559;29.61020951923163
28;200;117.34319310002118;123.96195093750318;-6.6187578374819935
32;196;163.70995750604587;147.63977104513188;16.070186460913988
37;11;170.30797596154594;214.38325746560585;-44.075281504059916
41;178;73.67415505301621;154.24534916825797;-80.57119411524177
43;67;42.380656994731275;162.6501506488917;-120.26949365416041
45;92;131.8127232606421;184.09245027107303;-52.279727010430946
48;214;199.01334211997928;124.34910866678229;74.664233453197
56;217;155.3990597654472;123.88053395293468;31.518525812512507
57;194;181.49290424354777;165.94171801820733;15.551186225340444
63;117;122.24290030357625;107.67091180105588;14.57198850252037
65;184;148.01631758958223;150.11660899677366;-2.1002914071914347
66;65;176.50811978753327;179.71522402578756;-3.2071042382542885
77;85;159.03511570076768;154.66662225771313;4.368493443054547
82;46;152.77007684861573;102.93847547582901;49.83160137278672
84;181;106.25038427566182;114.84862896891008;-8.598244693248262
99;76;59.046047307841064;149.31892149898414;-90.27287419114307
102;207;124.52147471836177;136.28822067176776;-11.766745953405987
109;51;102.94217749830291;177.39862902817308;-74.45645152987017
118;55;198.24435911691162;158.93222355119855;39.31213556571308
128;75;141.4676926252587;160.2704379301407;-18.802745304881995
129;112;104.16827536070664;175.7700028652051;-71.60172750449846
